row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,1.107.252.456.826,-,1.102.933.602.162,-,1107252456826.0,,1102933602162.0,
Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,Dự án Khu công nghiệp Nam Son - Hạp Lĩnh,1.001.910.372.476,-,813.284.229.517,-,1001910372476.0,,813284229517.0,
Các dự án khác,Các dự án khác,Các dự án khác,13.786.646.807,-,13.147.207.278,-,13786646807.0,,13147207278.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.122.949.476.109,-,1.929.365.038.957,-,2122949476109.0,,1929365038957.0,
