row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua,Số cuối năm > Giá trị giảm giá,Số đầu năm > Số lượng,Số đầu năm > Giá mua,Số đầu năm > Giá trị giảm giá,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua,numeric__Số cuối năm > Giá trị giảm giá,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá mua,numeric__Số đầu năm > Giá trị giảm giá
REE,REE,REE,-,-,-,438.000,12.562.346.984,(210.746.984),,,,438000.0,12562346984.0,-210746984.0
VNM,VNM,VNM,-,-,-,30.175,3.211.057.723,(329.345.223),,,,30175.0,3211057723.0,-329345223.0
ACB,ACB,ACB,265.900,4.404.706.988,(161.566.988),-,-,-,265900.0,4404706988.0,-161566988.0,,,
PLC,PLC,PLC,239.000,8.627.900.000,(258.071.811),-,-,-,239000.0,8627900000.0,-258071811.0,,,
CAV,CAV,CAV,164.270,8.295.635.000,(144.114.842),-,-,-,164270.0,8295635000.0,-144114842.0,,,
MBB,MBB,MBB,152.261,2.226.280.275,(3.269.675),275.157,4.143.874.946,(539.318.246),152261.0,2226280275.0,-3269675.0,275157.0,4143874946.0,-539318246.0
Khác,Khác,Khác,104.523,3.225.686.331,(84.625.030),35.589,990.624.016,(30.687.016),104523.0,3225686331.0,-84625030.0,35589.0,990624016.0,-30687016.0
,,,925.954,26.780.208.594,(651.648.346),778.921,20.907.903.669,(1.110.097.469),925954.0,26780208594.0,-651648346.0,778921.0,20907903669.0,-1110097469.0
