row_label_raw,row_label_full,Tên công ty,Được thành lập theo,Ngành hoạt động,Vốn điều lệ (VND),numeric__Được thành lập theo,numeric__Ngành hoạt động,numeric__Vốn điều lệ (VND)
Công ty Cổ phần Tập đoàn PAN (PAN),Công ty Cổ phần Tập đoàn PAN (PAN),Công ty Cổ phần Tập đoàn PAN (PAN),"Giấy Chứng nhận Đăng ký Doanh nghiệp Công ty cổ phần số 0301472704 ngày 3 tháng 10 năm 2013 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp (đăng ký thay đổi lần thứ 09). Thời điểm đầu, Công ty hoạt động theo Giấy Chứng nhận Đăng ký Kinh doanh số 4103003790 ngày 31 tháng 8 năm 2005.Là doanh nghiệp niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh.","Dịch vụ vệ sinh nhà cửa; Mua bản thiết bị vệ sinh công nghiệp; Dịch vụ sửa chữa nhà; Dịch vụ chống mối mọt, diệt côn trùng; Dịch vụ trang trí nhà cửa, phong cánh, vườn cánh, non bộ, công viên, vườn thứ; Kinh doanh bắt động sản; Dịch vụ quản lý nhà cao tầng, căn hộ; Dịch vụ hỗ trợ tài chính.",1.008.724.970.000,,,1008724970000.0
Công ty Cổ phần Khử trùng Việt Nam (VFG),Công ty Cổ phần Khử trùng Việt Nam (VFG),Công ty Cổ phần Khử trùng Việt Nam (VFG),"Công ty Cổ phần Khử trùng Việt Nam được chuyển đổi từ doanh nghiệp nhà nước là Công ty Khử trùng Việt Nam - trực thuộc Bộ Nông nghiệp và Phát triển Nông thôn theo Quyết định số 70/QĐ-TTg ngày 3 tháng 5 năm 2001 của Thủ tướng Chính phủ.Công ty hoạt động theo Giấy Chứng nhận Đăng ký Kinh doanh công ty cổ phần số 0302327629, đăng ký lần đầu ngày 31 tháng 12 năm 2001 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp và đăng ký thay đổi lần 18 ngày 22 tháng 2 năm 2013.Là doanh nghiệp niêm yết trên Sở Giao dịch chứng khoán Thành phố Hồ Chí Minh.","Sản xuất, gia công, sang chai, đóng gói: thuốc bảo vệ thực vật, vật tư bảo vệ thực vật, vật tư khử trùng; Cung cấp dịch vụ khử trùng, diệt sinh vật gây hại nông lâm sản và các vật thể khác; Mua bán thuốc bảo vệ thực vật, vật tư bảo vệ thực vật, vật tư khử trùng; Mua bán vật tư, hoá chất phục vụ cho sản xuất nông nghiệp (trừ hoá chất có tính độc hại mạnh); Bản buôn phân bón; Dịch vụ xử lý, bảo dưỡng, vệ sinh môi trường trong nhà máy, kho tầng, văn phòng cơ quan; Dịch vụ chống mối mọt; Dịch vụ trừ mối cho các công trình xây dựng; Cho thuê văn phòng, kho bãi; Giám định hàng hoá; Nhân và chăm sóc giống cây nông nghiệp; Bản buôn bắp giống và các loại hạt ngũ cốc khác.",176.854.360.000,,,176854360000.0
