row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH Đầu tư NDH,Công ty TNHH Đầu tư NDH,Công ty TNHH Đầu tư NDH,Chủ tịch Hội đồng quản trị SSI cũng là chủ đầu tư vốn vào công ty TNHH Đầu tư NDH,
Công ty Cổ phần Đầu tư Đường Mặt Trời,Công ty Cổ phần Đầu tư Đường Mặt Trời,Công ty Cổ phần Đầu tư Đường Mặt Trời,Công ty nhận vốn đầu tư và Chủ tịch HĐQT là em trai của Chủ tịch Hội đồng Quản trị SSI,
Daiwa Securities Group Inc,Daiwa Securities Group Inc,Daiwa Securities Group Inc,Cổ đông chiến lược,
Công ty Cổ phần Tập đoàn PAN và các công ty con,Công ty Cổ phần Tập đoàn PAN và các công ty con,Công ty Cổ phần Tập đoàn PAN và các công ty con,"Công ty liên kết. Chủ tịch Hội đồng Quản trị SSI cũng là Chủ tịch Hội đồng Quản trị của PAN, Quyền Tổng Giám đốc của PAN là Trường Ban Kiểm soát của SSI",
Công ty Cổ phần Khử trùng Việt Nam,Công ty Cổ phần Khử trùng Việt Nam,Công ty Cổ phần Khử trùng Việt Nam,Công ty liên kết,
Công ty Cổ phần Cảng Đồng Nai,Công ty Cổ phần Cảng Đồng Nai,Công ty Cổ phần Cảng Đồng Nai,Công ty liên kết,
Công ty TNHH Bất động sản Sài Gòn Đan Linh,Công ty TNHH Bất động sản Sài Gòn Đan Linh,Công ty TNHH Bất động sản Sài Gòn Đan Linh,Phó Tổng Giám đốc SSI là Chủ tịch Hội đồng Thành viên của Công ty TNHH Bất động sản Sài Gòn Đan Linh,
Công ty TNHH Một Thành Viên Nguyễn Sài Gòn,Công ty TNHH Một Thành Viên Nguyễn Sài Gòn,Công ty TNHH Một Thành Viên Nguyễn Sài Gòn,Chủ tịch Công ty TNHH Một Thành viên Nguyễn Sài Gòn là em Chủ tịch Hội đồng Quản trị SSI,
