row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,10.944.974.283.833,6.412.052.850.650,,,10944974283833.0,6412052850650.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,1.990.410.102.161,1.952.651.885.005,,4.0,1990410102161.0,1952651885005.0
111,111,111,1. Tiền,,1.755.410.102.161,1.577.651.885.005,,,1755410102161.0,1577651885005.0
112,112,112,2. Các khoản tương đương tiền,,235.000.000.000,375.000.000.000,,,235000000000.0,375000000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,,5.019.419.743.536,2.189.454.760.896,,,5019419743536.0,2189454760896.0
121,121,121,1. Đầu tư ngắn hạn,6.1,5.061.932.791.680,2.263.108.546.961,,61.0,5061932791680.0,2263108546961.0
129,129,129,2. Dự phòng giảm giá đầu tư ngắn hạn,6.3,(42.513.048.144),(73.653.786.065),,63.0,-42513048144.0,-73653786065.0
130,130,130,III. Các khoản phải thu ngắn hạn,,3.693.497.164.753,2.251.215.021.177,,,3693497164753.0,2251215021177.0
131,131,131,1. Phải thu của khách hàng,7,3.646.040.547.557,2.107.978.862.280,,7.0,3646040547557.0,2107978862280.0
132,132,132,2. Trả trước cho người bán,7,11.301.258.947,3.644.740.653,,7.0,11301258947.0,3644740653.0
135,135,135,3. Phải thu hoạt động giao dịch chứng khoán,7,,,,7.0,,
138,138,138,4. Các khoản phải thu khác,7,226.779.001,2.284.928.503,,7.0,226779001.0,2284928503.0
139,139,139,5. Dự phòng các khoản phải thu khó đòi,8,39.359.691.208,140.272.267.822,,8.0,39359691208.0,140272267822.0
,,,,,(3.431.111.960),(2.965.778.081),,,-3431111960.0,-2965778081.0
150,150,150,IV. Tài sản ngắn hạn khác,9,241.647.273.383,18.731.183.572,,9.0,241647273383.0,18731183572.0
151,151,151,1. Chi phí trả trước ngắn hạn,,8.548.603.317,5.404.456.902,,,8548603317.0,5404456902.0
152,152,152,2. Thuế GTGT được khấu trừ,,,44.439.578,,,,44439578.0
158,158,158,3. Tài sản ngắn hạn khác,,233.098.670.066,13.282.287.092,,,233098670066.0,13282287092.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.452.507.120.087,2.502.382.615.087,,,2452507120087.0,2502382615087.0
220,220,220,I. Tài sản có định,,131.980.403.084,139.466.904.286,,,131980403084.0,139466904286.0
221,221,221,1. Tài sản có định hữu hình,10,14.797.817.761,19.380.118.523,,10.0,14797817761.0,19380118523.0
222,222,222,Nguyên giá,,87.250.084.078,86.467.395.084,,,87250084078.0,86467395084.0
223,223,223,Giá trị hao mòn lũy kế,,(72.452.266.317),(67.087.276.561),,,-72452266317.0,-67087276561.0
227,227,227,2. Tài sản có định vô hình,11,116.884.245.323,120.086.785.763,,11.0,116884245323.0,120086785763.0
228,228,228,Nguyên giá,,167.521.245.561,165.851.719.836,,,167521245561.0,165851719836.0
229,229,229,Giá trị hao mòn lũy kế,,(50.637.000.238),(45.764.934.073),,,-50637000238.0,-45764934073.0
230,230,230,3. Chi phí đầu tư xây dựng cơ bản dở dang,,298.340.000,-,,,298340000.0,
240,240,240,II. Bất động sản đầu tư,12,268.409.921.032,252.260.031.185,,12.0,268409921032.0,252260031185.0
241,241,241,Nguyên giá,,311.647.615.101,283.612.736.520,,,311647615101.0,283612736520.0
242,242,242,Giá trị hao mòn lũy kế,,(43.237.694.069),(31.352.705.335),,,-43237694069.0,-31352705335.0
250,250,250,III. Các khoản đầu tư tài chính dài hạn,,1.961.444.584.362,1.994.645.599.205,,,1961444584362.0,1994645599205.0
252,252,252,"1. Đầu tư vào công ty liên kết, liên doanh",13,637.417.114.391,1.043.972.898.151,,13.0,637417114391.0,1043972898151.0
253,253,253,2. Đầu tư chứng khoán dài hạn,6.2,1.405.887.447.424,819.968.163.892,,62.0,1405887447424.0,819968163892.0
254,254,254,Chứng khoán sẵn sàng để bản,,1.405.887.447.424,819.968.163.892,,,1405887447424.0,819968163892.0
255,255,255,Chứng khoán nằm giữ đến ngày đáo hạn,,,,,,,
258,255 > 258,258,3. Đầu tư dài hạn khác,6.2,65.000.000.000,538.617.000.000,,62.0,65000000000.0,538617000000.0
259,255 > 259,259,4. Dự phòng giảm giá đầu tư tài chính dài hạn,6.3,(146.859.977.453),(407.912.462.838),,63.0,-146859977453.0,-407912462838.0
260,255 > 260,260,IV. Tài sản dài hạn khác,,90.672.211.609,116.010.080.411,,,90672211609.0,116010080411.0
261,255 > 261,261,1. Chi phí trả trước dài hạn,,2.405.087.368,1.084.463.623,,,2405087368.0,1084463623.0
262,255 > 262,262,2. Tài sản thuê TNDN hoãn lại,31.2,50.979.884.031,88.452.941.782,,312.0,50979884031.0,88452941782.0
263,255 > 263,263,3. Tiền nộp Quỹ hỗ trợ thanh toán,14,20.000.000.000,19.982.911.796,,14.0,20000000000.0,19982911796.0
268,255 > 268,268,4. Tài sản dài hạn khác,15,17.287.240.210,6.489.763.210,,15.0,17287240210.0,6489763210.0
270,255 > 270,270,TỔNG CỘNG TÀI SẢN,,13.397.481.403.920,8.914.435.465.737,,,13397481403920.0,8914435465737.0
