row_label_raw,row_label_full,col_0,Số cuối nămVND,Số dấu nămVND,numeric__Số cuối nămVND,numeric__Số dấu nămVND
Tiền gửi của nhà đầu tư ủy thác,Tiền gửi của nhà đầu tư ủy thác,Tiền gửi của nhà đầu tư ủy thác,35.284.770.097,68.984.837.986,35284770097.0,68984837986.0
Danh mục đầu tư của nhà đầu tư ủy thác,Danh mục đầu tư của nhà đầu tư ủy thác,Danh mục đầu tư của nhà đầu tư ủy thác,46.383.293.717,54.503.327.173,46383293717.0,54503327173.0
Các khoản phải thu của nhà đầu tư ủy thác,Các khoản phải thu của nhà đầu tư ủy thác,Các khoản phải thu của nhà đầu tư ủy thác,236.360.869,5.024.356.566,236360869.0,5024356566.0
Các khoản phải trả của nhà đầu tư ủy thác,Các khoản phải trả của nhà đầu tư ủy thác,Các khoản phải trả của nhà đầu tư ủy thác,3.537.758.416,563.096.396,3537758416.0,563096396.0
