row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,98.904.564.199,76.536.421.869,98904564199.0,76536421869.0
Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,(9.200.704.471.191),(6.255.537.958.898),-9200704471191.0,-6255537958898.0
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,(9.101.799.906.992),(6.179.001.537.029),-9101799906992.0,-6179001537029.0
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 37(b)),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 37(b)),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 37(b)),(308.504.019.243),(462.094.272.894),-308504019243.0,-462094272894.0
Phát sinh do thoái vốn công ty con,Phát sinh do thoái vốn công ty con,Phát sinh do thoái vốn công ty con,3.296.967.926,793.374.549.759,3296967926.0,793374549759.0
Ảnh hưởng do hợp nhất kinh doanh trong năm (*),Ảnh hưởng do hợp nhất kinh doanh trong năm (*),Ảnh hưởng do hợp nhất kinh doanh trong năm (*),(1.770.902.887.940),(3.254.078.646.828),-1770902887940.0,-3254078646828.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,(11.177.909.846.249),(9.101.799.906.992),-11177909846249.0,-9101799906992.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Tài sản thuế TNDN hoãn lại,Trong đó: > Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,157.628.010.757,98.904.564.199,157628010757.0,98904564199.0
Thuế TNDN hoãn lại phải trả,Trong đó: > Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,(11.335.537.857.006),(9.200.704.471.191),-11335537857006.0,-9200704471191.0
