row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,14.967.335.269.790,5.241.732.045.264,,,14967335269790.0,5241732045264.0
02,02,02,Các khoản giảm trừ doanh thu,,(64.575.384.077),(215.373.635.826),,,-64575384077.0,-215373635826.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,30,14.902.759.885.713,5.026.358.409.438,,30.0,14902759885713.0,5026358409438.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,31,(8.767.152.197.042),(3.193.479.439.283),,31.0,-8767152197042.0,-3193479439283.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,6.135.607.688.671,1.832.878.970.155,,,6135607688671.0,1832878970155.0
21,21,21,Doanh thu hoạt động tài chính,32,3.644.645.699.649,6.210.337.779.881,,32.0,3644645699649.0,6210337779881.0
22,22,22,Chi phí tài chính,33,(3.852.245.469.584),(1.537.268.550.611),,33.0,-3852245469584.0,-1537268550611.0
23,23,23,- Trong đó: Chi phí lãi vay,33,(514.315.367.150),(566.129.859.176),,33.0,-514315367150.0,-566129859176.0
24,24,24,Lãi/(lỗ) trong công ty liên kết,,284.218.826,(2.552.533.101),,,284218826.0,-2552533101.0
25,25,25,Chi phí bán hàng,34,(1.291.095.498.588),(164.007.104.072),,34.0,-1291095498588.0,-164007104072.0
26,26,26,Chi phí quản lý doanh nghiệp,35,(1.325.621.428.707),(1.290.197.237.197),,35.0,-1325621428707.0,-1290197237197.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,3.311.575.210.267,5.049.191.325.055,,,3311575210267.0,5049191325055.0
31,31,31,Thu nhập khác,36,2.381.546.814.672,325.517.674.148,,36.0,2381546814672.0,325517674148.0
32,32,32,Chi phí khác,36,(606.898.860.489),(725.686.652.892),,36.0,-606898860489.0,-725686652892.0
40,40,40,Lợi nhuận/(lỗ) khác,,1.774.647.954.183,(400.168.978.744),,,1774647954183.0,-400168978744.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,5.086.223.164.450,4.649.022.346.311,,,5086223164450.0,4649022346311.0
51,51,51,"Chi phí thuế thu nhập doanh nghiệp (""TNDN"") hiện hành",37(b),(1.322.966.306.295),(280.426.493.741),,,-1322966306295.0,-280426493741.0
52,52,52,Chi phí thuế TNDN hoãn lại,37(a),(308.504.019.243),(462.094.272.894),,,-308504019243.0,-462094272894.0
60,60,60,Lợi nhuận sau thuế TNDN,,3.454.752.838.912,3.906.501.579.676,,,3454752838912.0,3906501579676.0
,,,Phân bổ cho:,,,,,,,
61,61,61,Cổ đông của Công ty,,3.224.687.028.176,3.919.071.634.099,,,3224687028176.0,3919071634099.0
62,62,62,Cổ đông không kiểm soát,,230.065.810.736,(12.570.054.423),,,230065810736.0,-12570054423.0
70,70,70,Lãi cơ bản trên cổ phiếu,28(a),1.819,2.413,,,1819.0,2413.0
71,71,71,Lãi suy giảm trên cổ phiếu,28(b),1.819,2.413,,,1819.0,2413.0
