row_label_raw,row_label_full,col_0,31.12.2021 > Giá gốc VND,31.12.2021 > Giá trị ghi sở VND,31.12.2020 > Giá gốc VND,31.12.2020 > Giá trị ghi sở VND,numeric__31.12.2021 > Giá gốc VND,numeric__31.12.2021 > Giá trị ghi sở VND,numeric__31.12.2020 > Giá gốc VND,numeric__31.12.2020 > Giá trị ghi sở VND
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),14.155.410.548,14.155.410.548,30.278.610.000,30.278.610.000,14155410548.0,14155410548.0,30278610000.0,30278610000.0
Trái phiếu,Trái phiếu,Trái phiếu,-,-,205.910.900.000,205.910.900.000,,,205910900000.0,205910900000.0
,,,14.155.410.548,14.155.410.548,236.189.510.000,236.189.510.000,14155410548.0,14155410548.0,236189510000.0,236189510000.0
