row_label_raw,row_label_full,col_0,31.12.2021VND,31.12.2020VND,numeric__31.12.2021VND,numeric__31.12.2020VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
Ngân hàng TMCP Việt Nam Thịnh Vượng (i),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (i),Ngân hàng TMCP Việt Nam Thịnh Vượng (i),594.124.000.000,1.189.072.000.000,594124000000.0,1189072000000.0
"Credit Suisse AG, Chi nhánh Singapore (ii)","Vay ngắn hạn > Credit Suisse AG, Chi nhánh Singapore (ii)","Credit Suisse AG, Chi nhánh Singapore (ii)",2.302.923.500.000,1.595.748.000.000,2302923500000.0,1595748000000.0
Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (ii),Vay ngắn hạn > Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (ii),Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (ii),7.050.000.000,2.937.500.000,7050000000.0,2937500000.0
Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (iii),Vay ngắn hạn > Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (iii),Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (iii),72.000.000.000,44.800.000.000,72000000000.0,44800000000.0
Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh Nam Sài Gòn (iv),Vay ngắn hạn > Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh Nam Sài Gòn (iv),Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh Nam Sài Gòn (iv),211.161.731.590,238.076.994.780,211161731590.0,238076994780.0
"Credit Suisse AG, Chi nhánh Singapore (v)","Vay ngắn hạn > Credit Suisse AG, Chi nhánh Singapore (v)","Credit Suisse AG, Chi nhánh Singapore (v)",595.920.000.000,414.968.125.000,595920000000.0,414968125000.0
Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (v),Vay ngắn hạn > Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (v),Ngân hàng TMCP Ngoại Thương Việt Nam- Chi nhánh TP HCM (v),6.462.500.000,-,6462500000.0,
Ngân hàng TMCP Việt Nam Thịnh Vượng (vi),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (vi),Ngân hàng TMCP Việt Nam Thịnh Vượng (vi),140.466.000.000,561.892.000.000,140466000000.0,561892000000.0
Ngân hàng TMCP Việt Nam Thịnh Vượng (vii),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (vii),Ngân hàng TMCP Việt Nam Thịnh Vượng (vii),300.000.000.000,300.000.000.000,300000000000.0,300000000000.0
Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (viii),Vay ngắn hạn > Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (viii),Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (viii),74.000.000.000,74.000.000.000,74000000000.0,74000000000.0
Deutsche Investitions-undEntwicklungsgesellschaft mbH (ix),Vay ngắn hạn > Deutsche Investitions-undEntwicklungsgesellschaft mbH (ix),Deutsche Investitions-undEntwicklungsgesellschaft mbH (ix),65.485.712.976,66.328.570.102,65485712976.0,66328570102.0
Ngân hàng TMCP Phát Triển Nhà TP HCM - Hội sở (ix),Vay ngắn hạn > Ngân hàng TMCP Phát Triển Nhà TP HCM - Hội sở (ix),Ngân hàng TMCP Phát Triển Nhà TP HCM - Hội sở (ix),100.000.000,100.000.000,100000000.0,100000000.0
Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (x),Vay ngắn hạn > Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (x),Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (x),398.808.000.000,269.294.000.000,398808000000.0,269294000000.0
Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh 1 (x),Vay ngắn hạn > Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh 1 (x),Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh 1 (x),13.800.000.000,9.200.000.000,13800000000.0,9200000000.0
"The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (x)","Vay ngắn hạn > The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (x)","The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (x)",-,46.430.000.000,,46430000000.0
Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xii),Vay ngắn hạn > Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xii),Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xii),520.000.000.000,-,520000000000.0,
