row_label_raw,row_label_full,col_0,31.12.2021 > Giá gốc VND,31.12.2021 > Giá trị có thể thu hồi VND,31.12.2021 > Dự phòng VND,31.12.2020 > Giá gốc VND,31.12.2020 > Giá trị có thể thu hồi VND,31.12.2020 > Dự phòng VND,numeric__31.12.2021 > Giá gốc VND,numeric__31.12.2021 > Giá trị có thể thu hồi VND,numeric__31.12.2021 > Dự phòng VND,numeric__31.12.2020 > Giá gốc VND,numeric__31.12.2020 > Giá trị có thể thu hồi VND,numeric__31.12.2020 > Dự phòng VND
Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,Các khoản phải thu ngắn hạn của khách hàng quá hạn thanh toán,,,,,,
Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,Công ty TNHH Đầu tư,,,,,,
Xây dựng Phát triển Nhà Hoàng Phúc,Công ty TNHH Đầu tư > Xây dựng Phát triển Nhà Hoàng Phúc,Xây dựng Phát triển Nhà Hoàng Phúc,10.263.645.778,-,10.263.645.778,10.263.645.778,-,10.263.645.778,10263645778.0,,10263645778.0,10263645778.0,,10263645778.0
Công ty TNHH Thịnh Vương Decor,Công ty TNHH Đầu tư > Công ty TNHH Thịnh Vương Decor,Công ty TNHH Thịnh Vương Decor,372.000.000,-,186.000.000,462.000.000,-,-,372000000.0,,186000000.0,462000000.0,,
,,,10.635.645.778,-,10.449.645.778,10.725.645.778,-,10.263.645.778,10635645778.0,,10449645778.0,10725645778.0,,10263645778.0
