row_label_raw,row_label_full,col_0,31.12.2021 > Giá trị VND,31.12.2021 > Số có khả năng trả nợ VND,31.12.2020 > Giá trị VND,31.12.2020 > Số có khả năng trả nợ VND,numeric__31.12.2021 > Giá trị VND,numeric__31.12.2021 > Số có khả năng trả nợ VND,numeric__31.12.2020 > Giá trị VND,numeric__31.12.2020 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty TNHH Henry Enterprise Group,Bên thứ ba > Công ty TNHH Henry Enterprise Group,Công ty TNHH Henry Enterprise Group,619.680.395.588,619.680.395.588,619.680.395.588,619.680.395.588,619680395588.0,619680395588.0,619680395588.0,619680395588.0
Khác,Bên thứ ba > Khác,Khác,4.259.453.480.268,4.259.453.480.268,2.176.962.766.979,2.176.962.766.979,4259453480268.0,4259453480268.0,2176962766979.0,2176962766979.0
Bên liên quan(Thuyết minh 41(b)),Bên thứ ba > Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),615.472.000,615.472.000,264.264.000,264.264.000,615472000.0,615472000.0,264264000.0,264264000.0
,,,4.879.749.347.856,4.879.749.347.856,2.796.907.426.567,2.796.907.426.567,4879749347856.0,4879749347856.0,2796907426567.0,2796907426567.0
