row_label_raw,row_label_full,col_0,31.12.2021VND,31.12.2020VND,numeric__31.12.2021VND,numeric__31.12.2020VND
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,,
Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,,
"Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)","Loại phát hành bằng mệnh giá > Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)","Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)",7.000.000.000.0006.876.000.000.000,7.000.000.000.000-,7.000000000000687e+25,
"Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)","Loại phát hành bằng mệnh giá > Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)","Ngân hàng TMCP Việt Nam Thịnh Vượng (xi)Credit Suisse AG, Chi nhánh Singapore (xii)Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (iv)",2.000.000.000.000,2.600.000.000.000,2000000000000.0,2600000000000.0
Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vi),Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vi),1.100.000.000.000,-,1100000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),1.500.000.000.000,-,1500000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),1.650.000.000.0001.000.000.000.000,1.950.000.000.000-,1.6500000000001e+25,
Công ty Cổ phần Chứng khoán Đầu khí (xvii)Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (v),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Đầu khí (xvii)Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (v),Công ty Cổ phần Chứng khoán Đầu khí (xvii)Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (v),470.000.000.000,1.100.000.000.000,470000000000.0,1100000000000.0
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),535.700.000.000,749.700.000.000,535700000000.0,749700000000.0
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (viii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (viii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (viii),459.900.000.000,591.300.000.000,459900000000.0,591300000000.0
Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vii),Ngân hàng TMCP Đại Chứng Việt Nam- Chi nhánh Sài Gòn (vii),250.000.000.000,425.000.000.000,250000000000.0,425000000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xix),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xix),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xix),1.000.000.000.000,-,1000000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),-,110.150.000.000,,110150000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),300.000.000.000,-,300000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxii),250.000.000.000,-,250000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxiii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxiii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxiii),220.000.000.000,-,220000000000.0,
Công ty Cổ phần Chứng khoán MB (xxiv),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB (xxiv),Công ty Cổ phần Chứng khoán MB (xxiv),1.000.000.000.000,-,1000000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxv),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxv),400.000.000.000,600.000.000.000,400000000000.0,600000000000.0
Công ty TNHH Chứng khoán Yuanta (xxvii),Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Yuanta (xxvii),Công ty TNHH Chứng khoán Yuanta (xxvii),430.700.000.000,-,430700000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),-,350.000.000.000,,350000000000.0
Công ty Cổ phần Chứng khoán Agribank (xxix),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Agribank (xxix),Công ty Cổ phần Chứng khoán Agribank (xxix),-,200.000.000.000,,200000000000.0
Công ty Cổ phần Chứng khoán Thành Công (xxx),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Thành Công (xxx),Công ty Cổ phần Chứng khoán Thành Công (xxx),125.000.000.000,-,125000000000.0,
Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxxi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxxi),Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxxi),137.600.000.000,-,137600000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxxiii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxxiii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxxiii),1.300.000.000.000,-,1300000000000.0,
