row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2021,31.12.2021_1,31.12.2020,31.12.2020_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2021,numeric__31.12.2021_1,numeric__31.12.2020,numeric__31.12.2020_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),,,,,,,
29,I - Công ty con (tiếp theo) > 29,29,Công ty TNHH Bất động sản Gia Đức,Tỉnh Đồng Nai,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
30,I - Công ty con (tiếp theo) > 30,30,Công ty TNHH Bất động sản Gia Phú,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
31,I - Công ty con (tiếp theo) > 31,31,Công ty TNHH Bất động sản Nova Riverside,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,98","99,97","99,98",,,,99.97,99.98,99.97,99.98
32,I - Công ty con (tiếp theo) > 32,32,Công ty Cổ phần Đầu tư Ngọc Linh Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,82","99,83","99,83","99,83",,,,99.82,99.83,99.83,99.83
33,I - Công ty con (tiếp theo) > 33,33,Công ty TNHH Nova Property Management,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
34,I - Công ty con (tiếp theo) > 34,34,Công ty TNHH Merufa-Nova,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,89","99,90","99,89","99,90",,,,99.89,99.9,99.89,99.9
35,I - Công ty con (tiếp theo) > 35,35,Công ty Cổ phần Địa Öc Nhật Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,80","99,98","99,81","99,98",,,,99.8,99.98,99.81,99.98
36,I - Công ty con (tiếp theo) > 36,36,Công ty Cổ phần Phát triển Đố thị Kỳ Nguyễn,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
37,I - Công ty con (tiếp theo) > 37,37,Công ty Cổ phần Bất Đông Sản Đình Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,96","99,95","99,96",,,,99.95,99.96,99.95,99.96
38,I - Công ty con (tiếp theo) > 38,38,Công ty TNHH Đầu Tư Và Phát Triển Bất Đông Sản 350,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,99","99,97","99,99",,,,99.97,99.99,99.97,99.99
39,I - Công ty con (tiếp theo) > 39,39,Công ty TNHH Đầu Tư Và Phát Triển Bất Đông Sản CQ89,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,56","99,59","99,56","99,59",,,,99.56,99.59,99.56,99.59
40,I - Công ty con (tiếp theo) > 40,40,Công ty TNHH Đầu tư và Phát triển Địa ốc Gia Huy,TP Hồ Chí Minh,Kinh doanh bất động sản,"51,00","51,00","51,00","51,00",,,,51.0,51.0,51.0,51.0
41,I - Công ty con (tiếp theo) > 41,41,Công ty Cổ phần Bất Đông Sản Thịnh Vương,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
42,I - Công ty con (tiếp theo) > 42,42,Công ty Cổ phần Kinh doanh Bất Đông sản Thái Bình,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,96","99,95","99,96",,,,99.95,99.96,99.95,99.96
43,I - Công ty con (tiếp theo) > 43,43,Công ty Cổ phần Nova Hospitality,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
44,I - Công ty con (tiếp theo) > 44,44,Công ty Cổ phần Đầu tư Bất động sản Trường Tây,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,98","99,97","99,98",,,,99.97,99.98,99.97,99.98
45,I - Công ty con (tiếp theo) > 45,45,Công ty Cổ phần Phát triển Đất Việt,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,67","99,69","99,67","99,69",,,,99.67,99.69,99.67,99.69
46,I - Công ty con (tiếp theo) > 46,46,Công ty TNHH Đầu tư Phát triển Bất động sản An Phú Đông,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","51,00","51,00",,,,99.99,99.99,51.0,51.0
47,I - Công ty con (tiếp theo) > 47,47,Công ty TNHH Thành phố Aqua,Tỉnh Đồng Nai,Kinh doanh bất động sản,"69,92","70,00","69,87","70,00",,,,69.92,70.0,69.87,70.0
48,I - Công ty con (tiếp theo) > 48,48,Công ty Cổ phần Huỳnh Gia Huy,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
49,I - Công ty con (tiếp theo) > 49,49,Công ty TNHH Thương mại Đầu tư Địa ốc 38,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
50,I - Công ty con (tiếp theo) > 50,50,Công ty Cổ phần Dịch vụ Du lịch Hòa Thắng,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"95,79","95,80","95,79","95,80",,,,95.79,95.8,95.79,95.8
51,I - Công ty con (tiếp theo) > 51,51,Công ty Cổ phần Đầu tư Thư Minh Nguyễn,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"96,14","96,15","96,14","96,15",,,,96.14,96.15,96.14,96.15
52,I - Công ty con (tiếp theo) > 52,52,Công ty TNHH Đầu tư và Phát triển Bất động sản Khánh An,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,94","99,99",,,,99.99,99.99,99.94,99.99
