row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Dịch vụ thanh toán,Dịch vụ thanh toán,285.244,212.200,285244.0,212200.0
Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,5.454,2.476,5454.0,2476.0
Thu từ nghiệp vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > Thu từ nghiệp vụ ủy thác và đại lý,Thu từ nghiệp vụ ủy thác và đại lý,755,10.566,755.0,10566.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,32.910,21.860,32910.0,21860.0
,,,324.363,247.102,324363.0,247102.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ > Dịch vụ thanh toán và ngân quỹ,Dịch vụ thanh toán và ngân quỹ,(121.283),(100.747),-121283.0,-100747.0
Dịch vụ khác,Chi phí hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,(68.545),(53.473),-68545.0,-53473.0
,,,(189.828),(154.220),-189828.0,-154220.0
Thu nhập thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Thu nhập thuần từ hoạt động dịch vụ,Thu nhập thuần từ hoạt động dịch vụ,134.535,92.882,134535.0,92882.0
