row_label_raw,row_label_full,Dự phòng cho số tiền chưa thu được của nợ đã bán,31/12/2017Triệu VND > 521.225,31/12/2016Triệu VND > 178.436,numeric__31/12/2017Triệu VND > 521.225,numeric__31/12/2016Triệu VND > 178.436
Dự phòng chung,Dự phòng chung,Dự phòng chung,41.053,30.882,41053.0,30882.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,480.172,147.554,480172.0,147554.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,4.442,4.421,4442.0,4421.0
,,,525.667,182.857,525667.0,182857.0
