row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi tại NHNN và các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại NHNN và các TCTD khác,Tiền gửi tại NHNN và các TCTD khác,97.931,54.989,97931.0,54989.0
Cho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và cho vay các TCTD khác,Cho vay khách hàng và cho vay các TCTD khác,3.333.385,3.223.485,3333385.0,3223485.0
Các khoản đầu tư chứng khoán nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Các khoản đầu tư chứng khoán nợ,Các khoản đầu tư chứng khoán nợ,2.334.490,2.915.739,2334490.0,2915739.0
Thu phí từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,51.039,32.009,51039.0,32009.0
Các hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,306.493,170.136,306493.0,170136.0
,,,6.123.338,6.396.358,6123338.0,6396358.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Các khoản tiền gửi,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền gửi,Các khoản tiền gửi,(3.107.083),(3.159.578),-3107083.0,-3159578.0
Các khoản tiền vay,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền vay,Các khoản tiền vay,(521.623),(493.447),-521623.0,-493447.0
Phát hành giấy tờ có giá,Chi phí lãi và các chi phí tương tự cho > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,(549.595),(281.969),-549595.0,-281969.0
Các hoạt động tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,(327.217),(131.247),-327217.0,-131247.0
,,,(4.505.518),(4.066.241),-4505518.0,-4066241.0
Thu nhập lãi thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,1.617.820,2.330.117,1617820.0,2330117.0
