row_label_raw,row_label_full,col_0,1/1/2016Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2016Triệu VND,numeric__1/1/2016Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2016Triệu VND
Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,49.044,-,-,49.044,49044.0,,,49044.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,2.556,47.958,(46.140),4.374,2556.0,47958.0,-46140.0,4374.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,27.011,(26.490),521,,27011.0,-26490.0,521.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.688,48.605,(48.754),3.539,3688.0,48605.0,-48754.0,3539.0
,,,6.244,123.574,(121.384),8.434,6244.0,123574.0,-121384.0,8434.0
