row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",36.138.644,34.902.867,36138644.0,34902867.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,51.809,162.209,51809.0,162209.0
,,,36.190.453,35.065.076,36190453.0,35065076.0
Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,,
,,,31/12/2017Triệu VND,31/12/2016Triệu VND,,
Nhóm 1- Nợ đủ tiêu chuẩn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 1- Nợ đủ tiêu chuẩn,Nhóm 1- Nợ đủ tiêu chuẩn,34.414.739,32.826.108,34414739.0,32826108.0
Nhóm 2- Nợ cần chú ý,Phân tích dư nợ theo chất lượng như sau: > Nhóm 2- Nợ cần chú ý,Nhóm 2- Nợ cần chú ý,986.393,1.453.312,986393.0,1453312.0
Nhóm 3- Nợ dưới tiêu chuẩn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 3- Nợ dưới tiêu chuẩn,Nhóm 3- Nợ dưới tiêu chuẩn,130.879,81.406,130879.0,81406.0
Nhóm 4- Nợ nghi ngờ,Phân tích dư nợ theo chất lượng như sau: > Nhóm 4- Nợ nghi ngờ,Nhóm 4- Nợ nghi ngờ,34.820,45.755,34820.0,45755.0
Nhóm 5- Nợ có khả năng mất vốn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 5- Nợ có khả năng mất vốn,Nhóm 5- Nợ có khả năng mất vốn,623.622,658.495,623622.0,658495.0
,,,36.190.453,35.065.076,36190453.0,35065076.0
Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,,
,,,31/12/2017Triệu VND,31/12/2016Triệu VND,,
Nợ ngắn hạn,Phân tích dư nợ theo thời gian như sau: > Nợ ngắn hạn,Nợ ngắn hạn,17.320.735,12.669.015,17320735.0,12669015.0
Nợ trung hạn,Phân tích dư nợ theo thời gian như sau: > Nợ trung hạn,Nợ trung hạn,10.690.403,14.735.436,10690403.0,14735436.0
Nợ dài hạn,Phân tích dư nợ theo thời gian như sau: > Nợ dài hạn,Nợ dài hạn,8.179.315,7.660.625,8179315.0,7660625.0
,,,36.190.453,35.065.076,36190453.0,35065076.0
