row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2016,Miền BắcTriệu VND > Tại ngày 31 tháng 12 năm 2016,Miền TrungTriệu VND > Tại ngày 31 tháng 12 năm 2016,Miền NamTriệu VND > Tại ngày 31 tháng 12 năm 2016,Tổng cộngTriệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Miền BắcTriệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Miền TrungTriệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Miền NamTriệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Tổng cộngTriệu VND > Tại ngày 31 tháng 12 năm 2016
Tài sản,Tài sản,Tài sản,76.157.859,1.388.220,14.747.792,92.293.871,76157859.0,1388220.0,14747792.0,92293871.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,62.939.852,1.355.594,14.421.940,78.717.386,62939852.0,1355594.0,14421940.0,78717386.0
Tài sản cố định – thuần,Tài sản cố định – thuần,Tài sản cố định – thuần,483.705,32.483,111.484,627.672,483705.0,32483.0,111484.0,627672.0
Năm 2016,Năm 2016,Năm 2016,Năm 2016,Năm 2016,Năm 2016,Năm 2016,,,,
Doanh thu,Năm 2016 > Doanh thu,Doanh thu,8.787.962,265.192,1.818.713,10.871.867,8787962.0,265192.0,1818713.0,10871867.0
Chi phí,Năm 2016 > Chi phí,Chi phí,(8.440.787),(427.450),(1.834.557),(10.702.794),-8440787.0,-427450.0,-1834557.0,-10702794.0
Lợi nhuận/(lỗ) trước thuế,Năm 2016 > Lợi nhuận/(lỗ) trước thuế,Lợi nhuận/(lỗ) trước thuế,347.175,(162.258),(15.844),169.073,347175.0,-162258.0,-15844.0,169073.0
