row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu từ nợ đã xử lý rủi ro,Thu nhập từ hoạt động khác > Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,64.645,586.697,64645.0,586697.0
Thu từ cho thuê và quản lý văn phòng,Thu nhập từ hoạt động khác > Thu từ cho thuê và quản lý văn phòng,Thu từ cho thuê và quản lý văn phòng,17.676,17.292,17676.0,17292.0
Thu từ nghiệp vụ mua bán nợ,Thu nhập từ hoạt động khác > Thu từ nghiệp vụ mua bán nợ,Thu từ nghiệp vụ mua bán nợ,197,748,197.0,748.0
"Thu nhập từ thanh lý tài sản cố định, bất động sản","Thu nhập từ hoạt động khác > Thu nhập từ thanh lý tài sản cố định, bất động sản","Thu nhập từ thanh lý tài sản cố định, bất động sản",189.772,212.645,189772.0,212645.0
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,152.540,75.470,152540.0,75470.0
,,,424.830,892.852,424830.0,892852.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
"Chi phí từ thanh lý tài sản cố định, công cụ dụng cụ","Chi phí hoạt động khác > Chi phí từ thanh lý tài sản cố định, công cụ dụng cụ","Chi phí từ thanh lý tài sản cố định, công cụ dụng cụ",(1.890),(91.602),-1890.0,-91602.0
Chi về nghiệp vụ mua bán nợ,Chi phí hoạt động khác > Chi về nghiệp vụ mua bán nợ,Chi về nghiệp vụ mua bán nợ,(2),(60.165),-2.0,-60165.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(9.298),(14.225),-9298.0,-14225.0
,,,(11.190),(165.992),-11190.0,-165992.0
,,,413.640,726.860,413640.0,726860.0
