row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
Phải thu từ các hợp đồng bán nợ cho đối tác (i),Các khoản phải thu > Phải thu từ các hợp đồng bán nợ cho đối tác (i),Phải thu từ các hợp đồng bán nợ cho đối tác (i),4.483.076,3.137.940,4483076.0,3137940.0
Phải thu từ các hợp đồng bán nợ khác (ii),Các khoản phải thu > Phải thu từ các hợp đồng bán nợ khác (ii),Phải thu từ các hợp đồng bán nợ khác (ii),535.678,535.678,535678.0,535678.0
Đặt cọc thuế văn phòng,Các khoản phải thu > Đặt cọc thuế văn phòng,Đặt cọc thuế văn phòng,1.228.116,1.288.383,1228116.0,1288383.0
Các khoản tạm ứng để hoạt động nghiệp vụ,Các khoản phải thu > Các khoản tạm ứng để hoạt động nghiệp vụ,Các khoản tạm ứng để hoạt động nghiệp vụ,415.991,385.386,415991.0,385386.0
Phải thu từ các hợp đồng tài trợ thương mại,Các khoản phải thu > Phải thu từ các hợp đồng tài trợ thương mại,Phải thu từ các hợp đồng tài trợ thương mại,747.479,267.365,747479.0,267365.0
Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),Các khoản phải thu > Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),194.967,141.371,194967.0,141371.0
Các khoản tạm ứng và phải thu khác,Các khoản phải thu > Các khoản tạm ứng và phải thu khác,Các khoản tạm ứng và phải thu khác,513.750,246.688,513750.0,246688.0
"Mua sắm, sửa chữa lớn tài sản cố định","Các khoản phải thu > Mua sắm, sửa chữa lớn tài sản cố định","Mua sắm, sửa chữa lớn tài sản cố định",114.368,171.275,114368.0,171275.0
Các khoản phải thu ngân sách Nhà nước,Các khoản phải thu > Các khoản phải thu ngân sách Nhà nước,Các khoản phải thu ngân sách Nhà nước,45.859,49.044,45859.0,49044.0
,,,8.279.284,6.223.130,8279284.0,6223130.0
Các khoản lãi và phí phải thu,Các khoản phải thu > Các khoản lãi và phí phải thu,Các khoản lãi và phí phải thu,3.376.869,2.774.998,3376869.0,2774998.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,
Vật liệu và công cụ,Tài sản Có khác > Vật liệu và công cụ,Vật liệu và công cụ,39.289,26.654,39289.0,26654.0
Chi phí chờ phân bổ,Tài sản Có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,536.504,506.776,536504.0,506776.0
Tài sản nhận gán nợ,Tài sản Có khác > Tài sản nhận gán nợ,Tài sản nhận gán nợ,2.876.207,2.911.678,2876207.0,2911678.0
Phải thu từ mua bán chứng khoán (iv),Tài sản Có khác > Phải thu từ mua bán chứng khoán (iv),Phải thu từ mua bán chứng khoán (iv),1.845.119,373.107,1845119.0,373107.0
Ủy thác đầu tư,Tài sản Có khác > Ủy thác đầu tư,Ủy thác đầu tư,81,1.861,81.0,1861.0
,,,5.297.200,3.820.076,5297200.0,3820076.0
Dự phòng rủi ro các tài sản Có khác (v),Tài sản Có khác > Dự phòng rủi ro các tài sản Có khác (v),Dự phòng rủi ro các tài sản Có khác (v),(525.667),(182.857),-525667.0,-182857.0
,,,16.427.686,12.635.347,16427686.0,12635347.0
