row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,40.775,23.657,40775.0,23657.0
(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,,
,,,2017Triệu VND,2016Triệu VND,,
Lợi nhuận trước thuế,(b) Đối chiếu thuế suất thực tế > Lợi nhuận trước thuế,Lợi nhuận trước thuế,166.182,169.073,166182.0,169073.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,,
Thu nhập không chịu thuế,Điều chỉnh cho các khoản > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(10),(64.583),-10.0,-64583.0
Thu nhập từ chuyển nhượng bất động sản của Ngân hàng,Điều chỉnh cho các khoản > Thu nhập từ chuyển nhượng bất động sản của Ngân hàng,Thu nhập từ chuyển nhượng bất động sản của Ngân hàng,(187.951),(118.286),-187951.0,-118286.0
Chi phí không được khấu trừ thuế,Điều chỉnh cho các khoản > Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,5.997,13.459,5997.0,13459.0
Dự chi chưa thanh toán,Điều chỉnh cho các khoản > Dự chi chưa thanh toán,Dự chi chưa thanh toán,19.311,-,19311.0,
Hoàn nhập các chênh lệch tạm thời,Điều chỉnh cho các khoản > Hoàn nhập các chênh lệch tạm thời,Hoàn nhập các chênh lệch tạm thời,(134.884),-,-134884.0,
Thu nhập tính thuế thu nhập doanh nghiệp (“TNDN”),Điều chỉnh cho các khoản > Thu nhập tính thuế thu nhập doanh nghiệp (“TNDN”),Thu nhập tính thuế thu nhập doanh nghiệp (“TNDN”),(131.355),(337),-131355.0,-337.0
Chi phí thuế TNDN từ hoạt động kinh doanh,Điều chỉnh cho các khoản > Chi phí thuế TNDN từ hoạt động kinh doanh,Chi phí thuế TNDN từ hoạt động kinh doanh,(26.271),(67),-26271.0,-67.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Điều chỉnh cho các khoản > Tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),26.271,67,26271.0,67.0
Chi phí thuế TNDN từ chuyển nhượng bất động sản của Ngân hàng,Điều chỉnh cho các khoản > Chi phí thuế TNDN từ chuyển nhượng bất động sản của Ngân hàng,Chi phí thuế TNDN từ chuyển nhượng bất động sản của Ngân hàng,37.590,23.657,37590.0,23657.0
Điều chỉnh chi phí thuế TNDN của các năm trước,Điều chỉnh cho các khoản > Điều chỉnh chi phí thuế TNDN của các năm trước,Điều chỉnh chi phí thuế TNDN của các năm trước,3.185,-,3185.0,
Chi phí thuế thu nhập hiện hành,Điều chỉnh cho các khoản > Chi phí thuế thu nhập hiện hành,Chi phí thuế thu nhập hiện hành,40.775,23.657,40775.0,23657.0
