row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,31/12/2016,31/12/2016_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__31/12/2016,numeric__31/12/2016_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản",309.356,"0,85%",15.391,"0,04%",309356.0,0.0085,15391.0,0.0004
Khai khoáng,Khai khoáng,Khai khoáng,277.218,"0,77%",340.127,"0,97%",277218.0,0.0077,340127.0,0.0097
Chế biến thủy hải sản,Chế biến thủy hải sản,Chế biến thủy hải sản,317.737,"0,88%",245.046,"0,70%",317737.0,0.0088,245046.0,0.006999999999999999
"Sản xuất, chế biến lương thực thực phẩm,đồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm,đồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm,đồ uống, thức ăn chăn nuôi",897.300,"2,48%",740.660,"2,11%",897300.0,0.0248,740660.0,0.021099999999999997
"Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục",267.434,"0,74%",124.629,"0,36%",267434.0,0.0074,124629.0,0.0036
"Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác",78.129,"0,22%",118.265,"0,34%",78129.0,0.0022,118265.0,0.0034000000000000002
Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,129.114,"0,36%",66.888,"0,19%",129114.0,0.0036,66888.0,0.0019
"Sản xuất thuốc, hoá dược, được liệu; cao su,nhựa, phân bón, hoá chất","Sản xuất thuốc, hoá dược, được liệu; cao su,nhựa, phân bón, hoá chất","Sản xuất thuốc, hoá dược, được liệu; cao su,nhựa, phân bón, hoá chất",458.580,"1,27%",279.739,"0,80%",458580.0,0.0127,279739.0,0.008
"Sản xuất vật liệu xây dựng (trừ thép, Inox, son,matit và các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, son,matit và các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, son,matit và các chất tương tự)",87.292,"0,24%",63.351,"0,18%",87292.0,0.0024,63351.0,0.0018
Sản suất thép thành phẩm,Sản suất thép thành phẩm,Sản suất thép thành phẩm,87.151,"0,24%",92.549,"0,26%",87151.0,0.0024,92549.0,0.0026
Sản suất phối thép,Sản suất phối thép,Sản suất phối thép,14.232,"0,04%",15.504,"0,04%",14232.0,0.0004,15504.0,0.0004
Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,432.163,"1,19%",248.953,"0,71%",432163.0,0.011899999999999999,248953.0,0.0070999999999999995
"Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy",390.519,"1,08%",123.139,"0,35%",390519.0,0.0108,123139.0,0.0034999999999999996
"Sản xuất điện tử, thiết bị điện, máy vi tínhquang học, thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tínhquang học, thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tínhquang học, thiết bị viễn thông",631.796,"1,75%",370.909,"1,06%",631796.0,0.0175,370909.0,0.0106
"Đóng tàu, thuyền","Đóng tàu, thuyền","Đóng tàu, thuyền",192.412,"0,53%",192.070,"0,55%",192412.0,0.0053,192070.0,0.0055000000000000005
"Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bịy tế, giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bịy tế, giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bịy tế, giáo dục, thể dục thể thao",11.486,"0,03%",2.265,"0,01%",11486.0,0.0003,2265.0,0.0001
"Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng",209.987,"0,58%",40.193,"0,11%",209987.0,0.0058,40193.0,0.0011
Xây dựng,Xây dựng,Xây dựng,3.979.197,"11,00%",1.755.537,"5,01%",3979197.0,0.11,1755537.0,0.0501
