row_label_raw,row_label_full,Phần doanh thu chưa thực hiện dài hạn sẽ được thực hiện trong vòng 12 tháng,31/12/2022Triệu VND > 22.816,1/1/2022Triệu VND > 23.764,numeric__31/12/2022Triệu VND > 22.816,numeric__1/1/2022Triệu VND > 23.764
(b) Doanh thu chưa thực hiện – dài hạn,(b) Doanh thu chưa thực hiện – dài hạn,(b) Doanh thu chưa thực hiện – dài hạn,(b) Doanh thu chưa thực hiện – dài hạn,(b) Doanh thu chưa thực hiện – dài hạn,,
,,,31/12/2022Triệu VND,1/1/2022Triệu VND,,
Doanh thu nhận trước từ cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,(b) Doanh thu chưa thực hiện – dài hạn > Doanh thu nhận trước từ cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,Doanh thu nhận trước từ cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,198.982,189.852,198982.0,189852.0
Phần doanh thu sẽ được thực hiện trong vòng 12 tháng,(b) Doanh thu chưa thực hiện – dài hạn > Phần doanh thu sẽ được thực hiện trong vòng 12 tháng,Phần doanh thu sẽ được thực hiện trong vòng 12 tháng,(22.816),(23.764),-22816.0,-23764.0
Phần doanh thu sẽ được thực hiện sau 12 tháng,(b) Doanh thu chưa thực hiện – dài hạn > Phần doanh thu sẽ được thực hiện sau 12 tháng,Phần doanh thu sẽ được thực hiện sau 12 tháng,176.166,166.088,176166.0,166088.0
