row_label_raw,row_label_full,Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,31/12/2022Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,1/1/2022Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,numeric__31/12/2022Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,numeric__1/1/2022Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn
▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,20.135,17.755,20135.0,17755.0
▪ Trái phiếu,▪ Trái phiếu,▪ Trái phiếu,-,100.000,,100000.0
,,,20.135,117.755,20135.0,117755.0
