row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022Triệu VND > 8.245,Số phải nộp trong nămTriệu VND > 101.288,Số đã nộp trong nămTriệu VND > (99.234),31/12/2022Triệu VND > 10.299,numeric__1/1/2022Triệu VND > 8.245,numeric__Số phải nộp trong nămTriệu VND > 101.288,numeric__Số đã nộp trong nămTriệu VND > (99.234),numeric__31/12/2022Triệu VND > 10.299
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,21.624,149.448,(56.155),114.917,21624.0,149448.0,-56155.0,114917.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.255,25.999,(25.403),1.851,1255.0,25999.0,-25403.0,1851.0
Tiền thuê đất và tiền sử dụng đất,Tiền thuê đất và tiền sử dụng đất,Tiền thuê đất và tiền sử dụng đất,-,47.988,(44.087),3.901,,47988.0,-44087.0,3901.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,2.261,(2.222),39,,2261.0,-2222.0,39.0
,,,31.124,326.984,(227.101),131.007,31124.0,326984.0,-227101.0,131007.0
