row_label_raw,row_label_full,col_0,Cổ phần phổ thông có quyền biểu quyết Triệu VND,Thặng dư vốn cổ phần Triệu VND,Cổ phiếu quỹ Triệu VND,Quỹ khác thuộc vốn chủ sở hữu Triệu VND,Lợi nhuận chưa phân phối Triệu VND,Tổng cộng Triệu VND,numeric__Cổ phần phổ thông có quyền biểu quyết Triệu VND,numeric__Thặng dư vốn cổ phần Triệu VND,numeric__Cổ phiếu quỹ Triệu VND,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu VND,numeric__Lợi nhuận chưa phân phối Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,23.288.184,46.983,(1.954.258),5.000,3.625.098,25.011.007,23288184.0,46983.0,-1954258.0,5000.0,3625098.0,25011007.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,457.392,457.392,,,,,457392.0,457392.0
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,23.288.184,46.983,(1.954.258),5.000,4.082.490,25.468.399,23288184.0,46983.0,-1954258.0,5000.0,4082490.0,25468399.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,503.847,503.847,,,,,503847.0,503847.0
Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,23.288.184,46.983,(1.954.258),5.000,4.586.337,25.972.246,23288184.0,46983.0,-1954258.0,5000.0,4586337.0,25972246.0
