row_label_raw,row_label_full,col_0,31/12/2022 > Số cổ phiếu,31/12/2022 > % quyền sở hữu và quyền biểu quyết,31/12/2022 > Giá gốc Triệu VND,1/1/2022 > Giá trị hợp lý Triệu VND,1/1/2022 > Số cổ phiếu,1/1/2022 > % quyền sở hữu và quyền biểu quyết,1/1/2022 > Giá gốc Triệu VND,numeric__31/12/2022 > Số cổ phiếu,numeric__31/12/2022 > % quyền sở hữu và quyền biểu quyết,numeric__31/12/2022 > Giá gốc Triệu VND,numeric__1/1/2022 > Giá trị hợp lý Triệu VND,numeric__1/1/2022 > Số cổ phiếu,numeric__1/1/2022 > % quyền sở hữu và quyền biểu quyết,numeric__1/1/2022 > Giá gốc Triệu VND
▪ Công ty TNHH Vận hành Vincom Retail,▪ Công ty TNHH Vận hành Vincom Retail,▪ Công ty TNHH Vận hành Vincom Retail,(*),100%,12.168.956,(**),(*),100%,12.168.956,,1.0,12168956.0,,,1.0,12168956.0
▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,34.240.000,"97,27%",562.009,(**),34.240.000,"97,27%",562.009,34240000.0,0.9727,562009.0,,34240000.0,0.9727,562009.0
▪ Công ty TNHH Vincom Retail Landmark 81,▪ Công ty TNHH Vincom Retail Landmark 81,▪ Công ty TNHH Vincom Retail Landmark 81,(*),100%,1.228.153,(**),-,-,-,,1.0,1228153.0,,,,
,,,,,13.959.118,,,12.730.965,,,,13959118.0,,,12730965.0,
