row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,290.241.012.297,262.240.818.737,290241012297.0,262240818737.0
"Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi và quỹ khác phục vụ ban điều hành (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi và quỹ khác phục vụ ban điều hành (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi và quỹ khác phục vụ ban điều hành (*)",-,(45.932.244.966),,-45932244966.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,290.241.012.297,216.308.573.771,290241012297.0,216308573771.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,292.079.807,220.188.026,292079807.0,220188026.0
Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,-,-,,
Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Ảnh hưởng suy giảm > Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,292.079.807,220.188.026,292079807.0,220188026.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
- Lãi cơ bản,Lãi trên cổ phiếu > - Lãi cơ bản,- Lãi cơ bản,994,982,994.0,982.0
- Lãi suy giảm,Lãi trên cổ phiếu > - Lãi suy giảm,- Lãi suy giảm,994,982,994.0,982.0
