row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,13.425.396.263,14.999.862.245,13425396263.0,14999862245.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,7.418.712.248,8.311.754.418,7418712248.0,8311754418.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,690.862.639,-,690862639.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.534.971.150,23.311.616.663,21534971150.0,23311616663.0
