row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số đầu năm,Số đầu năm,Số đầu năm,867.456.270,782.649.996,867456270.0,782649996.0
Trích quỹ trong năm (*),Trích quỹ trong năm (*),Trích quỹ trong năm (*),50.978.625.795,43.089.427.163,50978625795.0,43089427163.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(44.628.087.732),(43.004.620.889),-44628087732.0,-43004620889.0
Số cuối năm,Số cuối năm,Số cuối năm,7.217.994.333,867.456.270,7217994333.0,867456270.0
