row_label_raw,row_label_full,col_0,Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2021_1,numeric__Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,numeric__Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2021_1
,,,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời hạn thuê đất,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,13.143.109.864.001,12.835.336.615.016,13143109864001.0,12835336615016.0
Trong đó:Doanh thu cho thuê đất và cơ sở hạ tầng,Trong đó:Doanh thu cho thuê đất và cơ sở hạ tầng,Trong đó:Doanh thu cho thuê đất và cơ sở hạ tầng,312.285.335.934(11.841.734.480.539),4.512.086.949(11.587.895.180.730),,
Giá vốn hàng bán và dịch vụ cung cấp,Trong đó:Doanh thu cho thuê đất và cơ sở hạ tầng > Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,1.301.375.383.462,1.247.441.434.286,1301375383462.0,1247441434286.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,,,
