row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",108.022.034.126,129.797.173.241,108022034126.0,129797173241.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,76.109.858.286,38.873.908.884,76109858286.0,38873908884.0
Lãi chuyển nhượng các khoản đầu tư tài chính,Lãi chuyển nhượng các khoản đầu tư tài chính,Lãi chuyển nhượng các khoản đầu tư tài chính,29.000.000.000,-,29000000000.0,
Doanh thu cổ tức,Doanh thu cổ tức,Doanh thu cổ tức,744.236.640,-,744236640.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,213.876.129.052,168.671.082.125,213876129052.0,168671082125.0
