row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,5.354.610.509.760,4.496.050.828.524,,,5354610509760.0,4496050828524.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,1.988.170.740.182,963.717.122.052,,5.0,1988170740182.0,963717122052.0
111,111,111,1. Tiền,,1.156.983.447.299,237.314.356.418,,,1156983447299.0,237314356418.0
112,112,112,2. Các khoản tương đương tiền,,831.187.292.883,726.402.765.634,,,831187292883.0,726402765634.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,436.156.000.000,758.600.000.000,,6.0,436156000000.0,758600000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,436.156.000.000,758.600.000.000,,,436156000000.0,758600000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.795.468.441.466,1.669.170.204.812,,,1795468441466.0,1669170204812.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,1.136.560.751.303,593.031.603.446,,71.0,1136560751303.0,593031603446.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,369.721.515.275,790.942.957.319,,72.0,369721515275.0,790942957319.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,84.906.400.000,42.643.890.561,,8.0,84906400000.0,42643890561.0
136,136,136,4. Phải thu ngắn hạn khác,9,215.105.974.668,254.298.459.186,,9.0,215105974668.0,254298459186.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(10.826.199.780),(11.746.705.700),,10.0,-10826199780.0,-11746705700.0
140,140,140,IV. Hàng tồn kho,11,997.384.835.429,946.809.379.604,,11.0,997384835429.0,946809379604.0
141,141,141,1. Hàng tồn kho,,997.384.835.429,947.201.357.809,,,997384835429.0,947201357809.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(391.978.205),,,,-391978205.0
150,150,150,V. Tài sản ngắn hạn khác,,137.430.492.683,157.754.122.056,,,137430492683.0,157754122056.0
151,151,151,1. Chi phí trả trước ngắn hạn,18,25.561.564.271,32.032.873.971,,18.0,25561564271.0,32032873971.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,111.868.928.412,124.628.269.153,,,111868928412.0,124628269153.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước,,-,1.092.978.932,,,,1092978932.0
