row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
- Chi phí nhân công,Chi phí bán hàng > - Chi phí nhân công,- Chi phí nhân công,34.546.579.594,20.063.637.746,34546579594.0,20063637746.0
- Chi phí khấu hao tài sản cố định,Chi phí bán hàng > - Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,16.102.809.161,16.015.433.184,16102809161.0,16015433184.0
- Chi phí dịch vụ mua ngoài,Chi phí bán hàng > - Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,676.326.119.974,203.054.444.158,676326119974.0,203054444158.0
- Chi phí khác,Chi phí bán hàng > - Chi phí khác,- Chi phí khác,11.562.595.835,16.711.004.942,11562595835.0,16711004942.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,738.538.104.564,255.844.520.030,738538104564.0,255844520030.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
- Chi phí nhân công,Chi phí quản lý doanh nghiệp > - Chi phí nhân công,- Chi phí nhân công,68.835.507.270,52.245.794.511,68835507270.0,52245794511.0
- Chi phí nguyên vật liệu,Chi phí quản lý doanh nghiệp > - Chi phí nguyên vật liệu,- Chi phí nguyên vật liệu,1.335.730.830,719.078.756,1335730830.0,719078756.0
- Chi phí khấu hao tài sản cố định,Chi phí quản lý doanh nghiệp > - Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,28.744.236.054,23.660.755.546,28744236054.0,23660755546.0
- Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > - Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,57.462.407.271,59.532.576.693,57462407271.0,59532576693.0
- (Hoàn nhập)/trích lập dự phòng phải thu khó đòi,Chi phí quản lý doanh nghiệp > - (Hoàn nhập)/trích lập dự phòng phải thu khó đòi,- (Hoàn nhập)/trích lập dự phòng phải thu khó đòi,(920.505.920),11.746.705.700,-920505920.0,11746705700.0
- Chi phí khác,Chi phí quản lý doanh nghiệp > - Chi phí khác,- Chi phí khác,39.294.181.834,19.060.981.704,39294181834.0,19060981704.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,194.751.557.339,166.965.892.910,194751557339.0,166965892910.0
