row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên vật liệu, hàng hóa","Chi phí nguyên vật liệu, hàng hóa","Chi phí nguyên vật liệu, hàng hóa",2.668.776.017.829,2.656.949.074.635,2668776017829.0,2656949074635.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,450.002.175.543,393.694.037.758,450002175543.0,393694037758.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,315.934.993.090,286.329.497.570,315934993090.0,286329497570.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.497.882.808.858,477.616.387.871,1497882808858.0,477616387871.0
Chi phí khác,Chi phí khác,Chi phí khác,59.379.875.855,51.808.676.852,59379875855.0,51808676852.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.991.975.871.175,3.866.397.674.686,4991975871175.0,3866397674686.0
