row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Tiền mặt,Tiền mặt,Tiền mặt,1.571.417.671,1.358.265.825,1571417671.0,1358265825.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.155.412.029.628,235.956.090.593,1155412029628.0,235956090593.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),831.187.292.883,726.402.765.634,831187292883.0,726402765634.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.988.170.740.182,963.717.122.052,1988170740182.0,963717122052.0
