row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
"Tiền chi mua sắm, xây dựng tải sản cố địnhvà các tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi mua sắm, xây dựng tải sản cố địnhvà các tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tải sản cố địnhvà các tài sản dài hạn khác",21,,(133.953.599.311),(94.194.487.691),21.0,,-133953599311.0,-94194487691.0
Tiền chi cho tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi cho tiền gửi có kỳ hạn,Tiền chi cho tiền gửi có kỳ hạn,23,,(624.000.000.000),(1.309.532.465.796),23.0,,-624000000000.0,-1309532465796.0
Tiền thu hồi từ tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu hồi từ tiền gửi có kỳ hạn,Tiền thu hồi từ tiền gửi có kỳ hạn,24,,627.609.863.014,795.897.861.813,24.0,,627609863014.0,795897861813.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(45.000.000.000),(22.400.000.000),25.0,,-45000000000.0,-22400000000.0
"Tiền thu lãi cho vay, lãi tiền gửi, lãi tráiphiếu và cổ tức","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu lãi cho vay, lãi tiền gửi, lãi tráiphiếu và cổ tức","Tiền thu lãi cho vay, lãi tiền gửi, lãi tráiphiếu và cổ tức",27,,57.535.130.315,38.575.814.754,27.0,,57535130315.0,38575814754.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,(117.808.605.982),(591.653.276.920),30.0,,-117808605982.0,-591653276920.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
Tiền thu từ đi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay,Tiền thu từ đi vay,33,,54.160.146.768,41.622.261.892,33.0,,54160146768.0,41622261892.0
Tiền trả nợ gốc vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(153.349.681.697),(145.359.692.145),34.0,,-153349681697.0,-145359692145.0
