row_label_raw,row_label_full,col_0,Tổngtài sãnVND,Tổngnợ phải trảVND,Tổngvốn chủ sở hữuVND,Lợi nhuận/(lỗ)thuần sau thuếVND,numeric__Tổngtài sãnVND,numeric__Tổngnợ phải trảVND,numeric__Tổngvốn chủ sở hữuVND,numeric__Lợi nhuận/(lỗ)thuần sau thuếVND
Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2021,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2021,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2021,2.253.539.633.224,1.637.385.686.805,616.153.946.419,124.946.689.356,2253539633224.0,1637385686805.0,616153946419.0,124946689356.0
Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2020,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2020,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2020,864.430.030.319,605.222.773.256,259.207.257.063,(38.575.332.202),864430030319.0,605222773256.0,259207257063.0,-38575332202.0
