row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam > Tổng Công ty Điện lực Miền Nam,31/12/2021VND > 533.351.157.182 > 11.278.145.083,1/1/2021VND > 304.994.974.360 > 11.672.110.489,numeric__31/12/2021VND > 533.351.157.182 > 11.278.145.083,numeric__1/1/2021VND > 304.994.974.360 > 11.672.110.489
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,2.814.784.793,2.988.711.759,2814784793.0,2988711759.0
,,,547.444.087.058,319.655.796.608,547444087058.0,319655796608.0
