row_label_raw,row_label_full,col_0,Số lượng cổ phần,% vốn sở hữu,% quyền biểu quyết,31/12/2021 > Giá trị ghi số/giá gốc VND,31/12/2021 > Dự phòng VND,31/12/2021 > Giá trị hợp lý VND,31/12/2021 > Số lượng cổ phần,31/12/2021 > % vốn sở hữu,31/12/2021 > % quyền biểu quyết,31/12/2021 > 1/1/2021 > Giá trị ghi số/giá gốc VND,31/12/2021 > 1/1/2021 > Dự phòng VND,1/1/2021 > Giá trị hợp lý VND,numeric__Số lượng cổ phần,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__31/12/2021 > Giá trị ghi số/giá gốc VND,numeric__31/12/2021 > Dự phòng VND,numeric__31/12/2021 > Giá trị hợp lý VND,numeric__31/12/2021 > Số lượng cổ phần,numeric__31/12/2021 > % vốn sở hữu,numeric__31/12/2021 > % quyền biểu quyết,numeric__31/12/2021 > 1/1/2021 > Giá trị ghi số/giá gốc VND,numeric__31/12/2021 > 1/1/2021 > Dự phòng VND,numeric__1/1/2021 > Giá trị hợp lý VND
Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,Đầu tư góp vốn vào công ty liên kết,,,,,,,,,,,,
• Công ty Cổ phần Phong diện Thuận Bình (i),Đầu tư góp vốn vào công ty liên kết > • Công ty Cổ phần Phong diện Thuận Bình (i),• Công ty Cổ phần Phong diện Thuận Bình (i),10.000.000,20%,20%,123.318.696.981,-,(*),5.500.000,20%,20%,53.329.359.110,-,(*),10000000.0,0.2,0.2,123318696981.0,,,5500000.0,0.2,0.2,53329359110.0,,
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,,,,,,,,,,,,
• Công ty Cổ phần Thủy diện A Vương,Đầu tư góp vốn vào các đơn vị khác > • Công ty Cổ phần Thủy diện A Vương,• Công ty Cổ phần Thủy diện A Vương,2.579.690,"3,3%","3,3%",24.560.000.000,-,87.430.439.100,2.579.069,"3,3%","3,3%",24.560.000.000,-,68.603.235.400,2579690.0,0.033,0.033,24560000000.0,,87430439100.0,2579069.0,0.033,0.033,24560000000.0,,68603235400.0
• Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác > • Công ty Cổ phần Thủy diện Sông Ba Hạ,• Công ty Cổ phần Thủy diện Sông Ba Hạ,1.280.000,1%,1%,12.800.000.000,-,51.840.000.000,1.280.000,1%,1%,12.800.000.000,-,37.120.000.000,1280000.0,0.01,0.01,12800000000.0,,51840000000.0,1280000.0,0.01,0.01,12800000000.0,,37120000000.0
,,,,,,37.360.000.000,-,139.270.439.100,,,,37.360.000.000,-,105.723.235.400,,,,37360000000.0,,139270439100.0,,,,37360000000.0,,105723235400.0
,,,,,,160.678.696.981,,,,,,90.689.359.110,-,,,,,160678696981.0,,,,,,90689359110.0,,
