row_label_raw,row_label_full,Mã số > 40 > 41,CHÍ TIÊU > III. Tiền và các khoản tương đương tiền cuối năm của khách hàng\( (40 = 20 + 30) \) > Tiền gửi ngân hàng cuối năm:,Thuyết minh,Năm nay > 5.274.737.029.714,Năm trước > 4.715.407.521.167,numeric__CHÍ TIÊU > III. Tiền và các khoản tương đương tiền cuối năm của khách hàng\( (40 = 20 + 30) \) > Tiền gửi ngân hàng cuối năm:,numeric__Thuyết minh,numeric__Năm nay > 5.274.737.029.714,numeric__Năm trước > 4.715.407.521.167
42,42,42,- Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lýTrong đó: Tiền gửi kỳ quỹ của Nhà đầu tư tại VSD,30.11,5.166.309.968.071,4.701.021.068.513,,3011.0,5166309968071.0,4701021068513.0
43,43,43,- Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,30.11,523.311.148.651,686.416.332.634,,3011.0,523311148651.0,686416332634.0
45,45,45,- Tiền gửi của Tổ chức phát hành,30.12,9.364.816.809,9.594.783.385,,3012.0,9364816809.0,9594783385.0
,,,,,99.062.244.834,4.791.669.269,,,99062244834.0,4791669269.0
