row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty- Cổ phiếu- Trải phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trải phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trải phiếu- Chứng khoán khác,1.317.580.441587.909.860510.642.924219.027.657,172.197.196.471.64215.818.526.397.479103.225.045.936.93153.153.624.137.232,1.3175804415879098e+36,1.7219719647164217e+57
b. Của nhà đầu tư- Cổ phiếu- Trải phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trải phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trải phiếu- Chứng khoán khác,41.344.995.47340.366.559.845117.630.248860.805.380,1.397.037.140.112.241853.242.933.781.94412.199.435.188.737531.594.771.141.560,4.1344995473403665e+39,1.3970371401122418e+59
Tổng cộng,Tổng cộng,Tổng cộng,42.662.575.914,1.569.234.336.583.883,42662575914.0,1569234336583883.0
