row_label_raw,row_label_full,Họ tên,Chức danh,Năm nay,Năm nay_1,Năm trước,Năm trước_1,numeric__Chức danh,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm trước,numeric__Năm trước_1
Họ tên,Họ tên,Họ tên,Chức danh,Tiền lương,Thù lao,Tiền lương,Thù lao,,,,,
Nguyễn Duy Hưng,Họ tên > Nguyễn Duy Hưng,Nguyễn Duy Hưng,Chủ tịch Hội đồng quản trị kiểm Chủ tịch Hội đồng đầu tư và Chủ tịch Tiểu ban chiến lược,7.020.421.000,-,7.796.400.000,-,,7020421000.0,,7796400000.0,
Nguyễn Hồng Nam,Họ tên > Nguyễn Hồng Nam,Nguyễn Hồng Nam,Thành viên HĐQT kiểm Tổng Giám đốc,6.341.400.000,-,6.593.900.000,-,,6341400000.0,,6593900000.0,
Phạm Việt Muôn,Họ tên > Phạm Việt Muôn,Phạm Việt Muôn,Thành viên HĐQT,-,1.373.333.335,-,1.646.000.002,,,1373333335.0,,1646000002.0
Nguyễn Duy Khánh,Họ tên > Nguyễn Duy Khánh,Nguyễn Duy Khánh,Thành viên HĐQT,-,300.000.000,-,300.000.000,,,300000000.0,,300000000.0
Hironori Oka,Hironori Oka,Hironori Oka,Thành viên HĐQT,-,-,-,-,,,,,
Nguyễn Quốc Cường,Hironori Oka > Nguyễn Quốc Cường,Nguyễn Quốc Cường,Thành viên HĐQT,-,740.000.000,-,452.500.000,,,740000000.0,,452500000.0
