row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"- Lãi nhượng bán, thanh lý tài sản","Thu nhập khác > - Lãi nhượng bán, thanh lý tài sản","- Lãi nhượng bán, thanh lý tài sản",291.679.175,109.770.457,291679175.0,109770457.0
- Thu nhập khác,Thu nhập khác > - Thu nhập khác,- Thu nhập khác,2.122.526.823,11.146.031.761,2122526823.0,11146031761.0
Tổng thu nhập khác,Thu nhập khác > Tổng thu nhập khác,Tổng thu nhập khác,2.414.205.998,11.255.802.218,2414205998.0,11255802218.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"- Lỗ nhượng bán, thanh lý tài sản","Chi phí khác > - Lỗ nhượng bán, thanh lý tài sản","- Lỗ nhượng bán, thanh lý tài sản",(60.808.105),-,-60808105.0,
- Chi phí khác,Chi phí khác > - Chi phí khác,- Chi phí khác,(862.661.287),(1.208.433.566),-862661287.0,-1208433566.0
Tổng chi phí khác,Chi phí khác > Tổng chi phí khác,Tổng chi phí khác,(923.469.392),(1.208.433.566),-923469392.0,-1208433566.0
Tổng cộng,Chi phí khác > Tổng cộng,Tổng cộng,1.490.736.606,10.047.368.652,1490736606.0,10047368652.0
