row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua,Số cuối năm > Giá trị giảm giá,Số dấu năm > Số lượng,Số dấu năm > Giá mua,Số dấu năm > Giá trị giảm giá,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua,numeric__Số cuối năm > Giá trị giảm giá,numeric__Số dấu năm > Số lượng,numeric__Số dấu năm > Giá mua,numeric__Số dấu năm > Giá trị giảm giá
HPG,HPG,HPG,135.316,5.095.149.422,(1.313.067.222),590.984,19.553.437.234,(8.915.725.234),135316.0,5095149422.0,-1313067222.0,590984.0,19553437234.0,-8915725234.0
MWG,MWG,MWG,86.302,4.398.686.368,(704.960.768),315.992,21.825.729.204,(8.269.672.404),86302.0,4398686368.0,-704960768.0,315992.0,21825729204.0,-8269672404.0
DPR,DPR,DPR,83.200,3.328.000.000,(698.880.000),132.700,10.104.360.000,(3.097.800.000),83200.0,3328000000.0,-698880000.0,132700.0,10104360000.0,-3097800000.0
PLC,PLC,PLC,22.800,840.190.000,(133.390.000),37.700,1.390.160.000,(541.910.000),22800.0,840190000.0,-133390000.0,37700.0,1390160000.0,-541910000.0
TCB,TCB,TCB,59.796,3.097.432.800,(1.195.920.000),148.600,7.145.949.263,(3.304.639.263),59796.0,3097432800.0,-1195920000.0,148600.0,7145949263.0,-3304639263.0
Khác,Khác,Khác,187.953,14.590.184.681,(11.322.934.581),13.252.898,1.065.819.415.677,(431.215.120.027),187953.0,14590184681.0,-11322934581.0,13252898.0,1065819415677.0,-431215120027.0
Tổng,Tổng,Tổng,575.367,31.349.643.271,(15.369.152.571),14.478.874,1.125.839.051.378,(455.344.866.928),575367.0,31349643271.0,-15369152571.0,14478874.0,1125839051378.0,-455344866928.0
