row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2022 > Triệu VND,31/12/2021 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2022 > Triệu VND,numeric__31/12/2021 > Triệu VND
1,1,1,Bảo lãnh vay vốn,38,272.873,93.986,,38.0,272873.0,93986.0
2,2,2,Cam kết giao dịch hồi đoái,38,29.294.106,42.053.414,,38.0,29294106.0,42053414.0
a,a,a,Cam kết mua ngoại tệ,,9.537.750,2.853.900,,,9537750.0,2853900.0
b,b,b,Cam kết bán ngoại tệ,,8.007.000,3.420.150,,,8007000.0,3420150.0
c,c,c,Cam kết giao dịch hoán đổi,,11.749.356,35.779.364,,,11749356.0,35779364.0
3,3,3,Cam kết cho vay không hủy ngang,38,207.293,152.189,,38.0,207293.0,152189.0
5,5,5,Bảo lãnh khác,38,740.688,621.384,,38.0,740688.0,621384.0
7,7,7,Lãi cho vay và phí phải thu chưa thu được,39,544.144,634.584,,39.0,544144.0,634584.0
8,8,8,Nợ khó đòi đã xử lý,40,2.637.983,2.479.706,,40.0,2637983.0,2479706.0
