row_label_raw,row_label_full,Số đầu năm,Năm nay > 43.888.719.300,VNDNăm trước > 59.023.789.098,numeric__Năm nay > 43.888.719.300,numeric__VNDNăm trước > 59.023.789.098
Trích lập quỹ (TM số 24.1),Trích lập quỹ (TM số 24.1),Trích lập quỹ (TM số 24.1),28.130.000.000,33.860.000.000,28130000000.0,33860000000.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(42.263.063.374),(48.995.069.798),-42263063374.0,-48995069798.0
Số cuối năm,Số cuối năm,Số cuối năm,29.755.655.926,43.888.719.300,29755655926.0,43888719300.0
