row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),26.317.384.776,27.696.167.527,(1.378.782.751),(13.258.928.840),26317384776.0,27696167527.0,-1378782751.0,-13258928840.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,15.449.312.198,16.135.508.295,(686.196.097),13.214.030,15449312198.0,16135508295.0,-686196097.0,13214030.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,10.117.997.839,10.117.997.839,-,10.117.997.839,10117997839.0,10117997839.0,,10117997839.0
Chênh lệch giá vốn hàng bán,Chênh lệch giá vốn hàng bán,Chênh lệch giá vốn hàng bán,11.718.498.239,1.978.625.148,9.739.873.091,(526.431.060),11718498239.0,1978625148.0,9739873091.0,-526431060.0
Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,-,-,-,(92.926.527.946),,,,-92926527946.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,63.603.193.052,55.928.298.809,,,63603193052.0,55928298809.0,,
Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,,,7.674.894.243,(96.580.675.977),,,7674894243.0,-96580675977.0
