row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VND Tổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.659.989.132.292,3.612.091.050.037,5.272.080.182.329,1659989132292.0,3612091050037.0,5272080182329.0
Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,987.038.015.668,660.000.000.000,1.647.038.015.668,987038015668.0,660000000000.0,1647038015668.0
Tiền chi trả nợ gốc vay và trái phiếu,Tiền chi trả nợ gốc vay và trái phiếu,Tiền chi trả nợ gốc vay và trái phiếu,(1.423.546.724.902),(660.000.000.000),(2.083.546.724.902),-1423546724902.0,-660000000000.0,-2083546724902.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,22.454.366.623,22.454.366.623,,22454366623.0,22454366623.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,-,(8.885.000.000),(8.885.000.000),,-8885000000.0,-8885000000.0
Số cuối năm,Số cuối năm,Số cuối năm,1.223.480.423.058,3.625.660.416.660,4.849.140.839.718,1223480423058.0,3625660416660.0,4849140839718.0
