row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Nam Long VCD (""Nam Long VCD"")","Công ty Cổ phần Nam Long VCD (""Nam Long VCD"")","Công ty Cổ phần Nam Long VCD (""Nam Long VCD"")",Công ty con,
"Công ty Cổ phần Bất động sản Nguyên Sơn (""Nguyên Sơn"")","Công ty Cổ phần Bất động sản Nguyên Sơn (""Nguyên Sơn"")","Công ty Cổ phần Bất động sản Nguyên Sơn (""Nguyên Sơn"")",Công ty con,
"Công ty Cổ phần Đầu tư Nam Phan (""Nam Phan"")","Công ty Cổ phần Đầu tư Nam Phan (""Nam Phan"")","Công ty Cổ phần Đầu tư Nam Phan (""Nam Phan"")",Công ty con,
"Công ty TNHH Phát triển Căn hộ Nam Long (""Nam Long ADC"")","Công ty TNHH Phát triển Căn hộ Nam Long (""Nam Long ADC"")","Công ty TNHH Phát triển Căn hộ Nam Long (""Nam Long ADC"")",Công ty con,
"Công ty Cổ phần Nam Long Mekong (""Nam Long Mekong"")","Công ty Cổ phần Nam Long Mekong (""Nam Long Mekong"")","Công ty Cổ phần Nam Long Mekong (""Nam Long Mekong"")",Công ty con,
"Công ty Cổ phần NLG - NNR - HR Fuji (""NLG - NNR - HR Fuji"")","Công ty Cổ phần NLG - NNR - HR Fuji (""NLG - NNR - HR Fuji"")","Công ty Cổ phần NLG - NNR - HR Fuji (""NLG - NNR - HR Fuji"")",Công ty con,
"Công ty TNHH NNH Kikyo Flora (""Flora"")","Công ty TNHH NNH Kikyo Flora (""Flora"")","Công ty TNHH NNH Kikyo Flora (""Flora"")",Công ty con,
"Công ty TNHH NNH Kikyo Valora (""Valora"")","Công ty TNHH NNH Kikyo Valora (""Valora"")","Công ty TNHH NNH Kikyo Valora (""Valora"")",Công ty con,
Công ty TNHH Đầu tư và Kinh doanh Bất động sản Nguyên Phúc,Công ty TNHH Đầu tư và Kinh doanh Bất động sản Nguyên Phúc,Công ty TNHH Đầu tư và Kinh doanh Bất động sản Nguyên Phúc,Công ty con,
Công ty TNHH Một Thành Viên Đầu tư Xây dựng Phát triển Nam Khang,Công ty TNHH Một Thành Viên Đầu tư Xây dựng Phát triển Nam Khang,Công ty TNHH Một Thành Viên Đầu tư Xây dựng Phát triển Nam Khang,Công ty con,
"Công ty Cổ phần Tư vấn Thiết kế và Xây dựng Nam Viên (""Nam Viên"")","Công ty Cổ phần Tư vấn Thiết kế và Xây dựng Nam Viên (""Nam Viên"")","Công ty Cổ phần Tư vấn Thiết kế và Xây dựng Nam Viên (""Nam Viên"")",Công ty con,
Công ty TNHH Kinh doanh Vật liệu Xây dựng Nam Khang,Công ty TNHH Kinh doanh Vật liệu Xây dựng Nam Khang,Công ty TNHH Kinh doanh Vật liệu Xây dựng Nam Khang,Công ty con,
"Công ty Cổ phần 6D (""6D"")","Công ty Cổ phần 6D (""6D"")","Công ty Cổ phần 6D (""6D"")",Công ty con,
"Công ty TNHH Một Thành Viên Sàn giao dịch Bất động sản Nam Long (""Sàn Giao Dịch"")","Công ty TNHH Một Thành Viên Sàn giao dịch Bất động sản Nam Long (""Sàn Giao Dịch"")","Công ty TNHH Một Thành Viên Sàn giao dịch Bất động sản Nam Long (""Sàn Giao Dịch"")",Công ty con,
"Công ty TNHH MTV Quản lý Bất động sản & Khu Đô thị Nam Long (""Dịch vụ Nam Long"")","Công ty TNHH MTV Quản lý Bất động sản & Khu Đô thị Nam Long (""Dịch vụ Nam Long"")","Công ty TNHH MTV Quản lý Bất động sản & Khu Đô thị Nam Long (""Dịch vụ Nam Long"")",Công ty con,
"Công ty TNHH Một Thành Viên Dịch vụ Vận tải Nam Long (""Vận tải Nam Long"")","Công ty TNHH Một Thành Viên Dịch vụ Vận tải Nam Long (""Vận tải Nam Long"")","Công ty TNHH Một Thành Viên Dịch vụ Vận tải Nam Long (""Vận tải Nam Long"")",Công ty con,
"Công ty TNHH Nam Long Commercial Property (""Nam Long CP"")","Công ty TNHH Nam Long Commercial Property (""Nam Long CP"")","Công ty TNHH Nam Long Commercial Property (""Nam Long CP"")",Công ty con,
"Công ty TNHH Nam Long Land (""Nam Long Land"")","Công ty TNHH Nam Long Land (""Nam Long Land"")","Công ty TNHH Nam Long Land (""Nam Long Land"")",Công ty con,
"Công ty Cổ phần Southgate (""Southgate"")","Công ty Cổ phần Southgate (""Southgate"")","Công ty Cổ phần Southgate (""Southgate"")",Công ty con,
"Công ty TNHH Đầu tư Nam Phát Land (""Nam Phát Land"")","Công ty TNHH Đầu tư Nam Phát Land (""Nam Phát Land"")","Công ty TNHH Đầu tư Nam Phát Land (""Nam Phát Land"")",Công ty con,
"Công ty TNHH Nam Long Retail (""Nam Long Retail"")","Công ty TNHH Nam Long Retail (""Nam Long Retail"")","Công ty TNHH Nam Long Retail (""Nam Long Retail"")",Công ty con,
"Công ty TNHH Nam Long SPV (""Nam Long SPV"")","Công ty TNHH Nam Long SPV (""Nam Long SPV"")","Công ty TNHH Nam Long SPV (""Nam Long SPV"")",Công ty con,
"Công ty TNHH Paragon Đại Phước (""Paragon"")","Công ty TNHH Paragon Đại Phước (""Paragon"")","Công ty TNHH Paragon Đại Phước (""Paragon"")",Công ty liên doanh,
"Công ty cổ phần NNH Mizuki (""NNH Mizuki"")","Công ty cổ phần NNH Mizuki (""NNH Mizuki"")","Công ty cổ phần NNH Mizuki (""NNH Mizuki"")",Công ty liên doanh,
Công ty TNHH Thành phố Waterfront Đồng Nai,Công ty TNHH Thành phố Waterfront Đồng Nai,Công ty TNHH Thành phố Waterfront Đồng Nai,Công ty liên doanh,
"Công ty TNHH Anabuki NL Housing Service Việt Nam (""Anabuki"")","Công ty TNHH Anabuki NL Housing Service Việt Nam (""Anabuki"")","Công ty TNHH Anabuki NL Housing Service Việt Nam (""Anabuki"")",Công ty liên kết,
"Công ty Cổ phần Đầu tư Thái Bình (""Thái Bình"")","Công ty Cổ phần Đầu tư Thái Bình (""Thái Bình"")","Công ty Cổ phần Đầu tư Thái Bình (""Thái Bình"")",Bên liên quan,
"Công ty TNHH Đầu tư Tân Hiệp (""Tân Hiệp"")","Công ty TNHH Đầu tư Tân Hiệp (""Tân Hiệp"")","Công ty TNHH Đầu tư Tân Hiệp (""Tân Hiệp"")",Bên liên quan,
