row_label_raw,row_label_full,Related parties,Relationship,Transactions,Ending balance,Beginning balance,numeric__Relationship,numeric__Transactions,numeric__Ending balance,numeric__Beginning balance
Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),Short-term advances from customers (Note 17),,,,
Nam Long VCD,Nam Long VCD,Nam Long VCD,Subsidiary,Advance to project management services,-,"286,544,324,600",,,,
NLG - NNR - HR Fuji,NLG - NNR - HR Fuji,NLG - NNR - HR Fuji,Subsidiary,Advances to purchase a part of Akari project,-,"267,000,000,000",,,,
Tan Hiep,Tan Hiep,Tan Hiep,Related party,Purchase apartment,-,"2,118,000,000",,,,
Nam Long Service,Nam Long Service,Nam Long Service,Subsidiary,Purchase apartment,-,"1,529,697,000",,,,
,,,,,-,"557,192,021,600",,,,
