row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,863.890.965.153,1.206.264.383.342,863890965153.0,1206264383342.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,172.778.193.031,241.252.876.668,172778193031.0,241252876668.0
Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDNLợi nhuận sau thuế chia cho các bên theoHĐHTKD,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDNLợi nhuận sau thuế chia cho các bên theoHĐHTKD,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDNLợi nhuận sau thuế chia cho các bên theoHĐHTKD,51.308.620.168,130.761.189.798,51308620168.0,130761189798.0
Điều chỉnh thuế TNDN trích thiếu trongnhững năm trước,Điều chỉnh thuế TNDN trích thiếu trongnhững năm trước,Điều chỉnh thuế TNDN trích thiếu trongnhững năm trước,881.058.960,15.594.774.695,881058960.0,15594774695.0
Chi phí không được trừ,Chi phí không được trừ,Chi phí không được trừ,7.441.656.806,7.859.723.657,7441656806.0,7859723657.0
Thu nhập từ cổ tức được miễn thuế,Thu nhập từ cổ tức được miễn thuế,Thu nhập từ cổ tức được miễn thuế,(83.107.521.272),(81.687.914.653),-83107521272.0,-81687914653.0
Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),26.370.346.003,-,26370346003.0,
Chi phí lãi vay không được trừ năm trước chuyển sang (i),Chi phí lãi vay không được trừ năm trước chuyển sang (i),Chi phí lãi vay không được trừ năm trước chuyển sang (i),-,(3.507.758.896),,-3507758896.0
Sử dụng lỗ năm trước chuyển sang,Sử dụng lỗ năm trước chuyển sang,Sử dụng lỗ năm trước chuyển sang,(60.292.304.666),(1.770.882.230),-60292304666.0,-1770882230.0
Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,-,60.469.490.973,,60469490973.0
Thuế TNDN được giảm,Thuế TNDN được giảm,Thuế TNDN được giảm,(2.525.561.009),-,-2525561009.0,
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,112.854.488.021,368.971.500.012,112854488021.0,368971500012.0
