row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu cổ tức và hoàn vốn,Ngắn hạn > Phải thu cổ tức và hoàn vốn,Phải thu cổ tức và hoàn vốn,281.969.229.726,276.913.339.316,281969229726.0,276913339316.0
Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Tạm ứng cho nhân viên phục vụ công tácđền bù đất,144.889.183.000,183.410.709.500,144889183000.0,183410709500.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,13.612.491.111,32.092.258.498,13612491111.0,32092258498.0
Khác,Ngắn hạn > Khác,Khác,30.185.744.301,27.908.304.153,30185744301.0,27908304153.0
,,,470.656.648.138,520.324.611.467,470656648138.0,520324611467.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
"Ký quỹ, ký cược dài hạn","Dải hạn > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",7.467.190.394,7.397.919.958,7467190394.0,7397919958.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,478.123.838.532,527.722.531.425,478123838532.0,527722531425.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khác các bên khác,Trong đó: > Phải thu khác các bên khác,Phải thu khác các bên khác,179.124.196.976,245.933.138.014,179124196976.0,245933138014.0
Phải thu khác các bên liên quan (TM số 31),Phải thu khác các bên liên quan (TM số 31),Phải thu khác các bên liên quan (TM số 31),,,,
- Ngắn hạn,Phải thu khác các bên liên quan (TM số 31) > - Ngắn hạn,- Ngắn hạn,294.750.900.286,277.540.652.141,294750900286.0,277540652141.0
- Dải hạn,Phải thu khác các bên liên quan (TM số 31) > - Dải hạn,- Dải hạn,4.248.741.270,4.248.741.270,4248741270.0,4248741270.0
