row_label_raw,row_label_full,Arrangement/guarantor organizations,Owners,Ending balance VND,Interest rate (% p.a.),Maturity date,Purpose,Collateral,numeric__Owners,numeric__Ending balance VND,numeric__Interest rate (% p.a.),numeric__Maturity date,numeric__Purpose,numeric__Collateral
Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,"1,000,000,000,000",10.11,28 November 2027,Implement the Company's investment plans and projects,"78,613,263 Nam Long VCD's shares owned by the Company (Note 15.1)",,,1011.0,,,
Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,"450,000,000,000",9.93,22 August 2027,Implement the Company's investment plans and projects,"78,613,263 Nam Long VCD's shares owned by the Company (Note 15.1)",,,993.0,,,
Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,"350,000,000,000",9.93,22 August 2027,Implement the Company's investment plans and projects,"65,517,241 Southgate's shares owned by the Company (Note 15.1)",,,993.0,,,
Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Securities Joint Stock Company,Techcom Fund Managemen Joint Stock Company,"150,000,000,000",9.93,22 August 2027,Implement the Company's investment plans and projects,"65,517,241 Southgate's shares owned by the Company (Note 15.1)",,,993.0,,,
Vietnam International Securities Joint Stock Company (VIS),Vietnam International Securities Joint Stock Company (VIS),Vietnam International Securities Joint Stock Company (VIS),Orient Commercial Joint Stock Bank,"500,000,000,000",8.20,28 September 2028,Implement the Company's investment plans and projects,"Land use rights at Lot 7692, Map Sheet No. 5, Ben Luc Commune, Tay Ninh Province owned by Nam Long VCD (Note 15.1)",,,820.0,,,
