row_label_raw,row_label_full,Related parties,Relationship,Transactions,Ending balance,Beginning balance,numeric__Relationship,numeric__Transactions,numeric__Ending balance,numeric__Beginning balance
Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),,,,
Nam Khang,Nam Khang,Nam Khang,Subsidiary,Management service fee,"11,295,876,528","4,333,220,934",,,,
Trading Floor,Trading Floor,Trading Floor,Subsidiary,Management service fee,"9,567,766,981","9,567,766,981",,,,
Nam Long Service,Nam Long Service,Nam Long Service,Subsidiary,Management service fee,"1,160,577,663","765,813,223",,,,
Nam Long CP,Nam Long CP,Nam Long CP,Subsidiary,Management service fee,"514,284,899","502,404,899",,,,
Anabuki,Anabuki,Anabuki,Associate,Management service fee,"154,440,000","154,440,000",,,,
Nam Long Bus,Nam Long Bus,Nam Long Bus,Subsidiary,Management service fee,"179,415,500",-,,,,
Nam Long ADC,Nam Long ADC,Nam Long ADC,Subsidiary,Management service fee,"4,620,000","4,620,000",,,,
,,,,,"22,876,981,571","15,328,266,037",,,,
