row_label_raw,row_label_full,No,Items,Year 2025 ( dong),Year 2024 (dong),Variance,numeric__Items,numeric__Year 2025 ( dong),numeric__Year 2024 (dong),numeric__Variance
1,1,1,Revenues,"3,341,884,710,619","6,885,252,649,255",-51%,,,,-0.51
2,2,2,Net profit after tax,"751,036,477,132","837,292,883,330",-10%,,,,-0.1
