row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",5.016.644.046,1.994.001.667,5016644046.0,1994001667.0
Khác,Ngắn hạn > Khác,Khác,404.496.557,3.185.002.221,404496557.0,3185002221.0
,,,5.421.140.603,5.179.003.888,5421140603.0,5179003888.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phí nhà mẫu và hoa hồng môi giới,Dải hạn > Phí nhà mẫu và hoa hồng môi giới,Phí nhà mẫu và hoa hồng môi giới,57.534.930.135,66.159.656.000,57534930135.0,66159656000.0
"Công cụ, dụng cụ","Dải hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.958.858.181,4.728.575.681,2958858181.0,4728575681.0
Khác,Dải hạn > Khác,Khác,1.154.316.667,-,1154316667.0,
,,,61.648.104.983,70.888.231.681,61648104983.0,70888231681.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,67.069.245.586,76.067.235.569,67069245586.0,76067235569.0
