row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thu đầu năm VND > -,Số phải trả đầu năm VND > 545.702.131,Số phải nộp trong năm VND > 7.760.338.833,Số đã nộp trong năm VND > 7.406.946.297,Số phải thu cuối năm VND > -,Số phải trả cuối năm VND > 899.094.667,numeric__Số phải thu đầu năm VND > -,numeric__Số phải trả đầu năm VND > 545.702.131,numeric__Số phải nộp trong năm VND > 7.760.338.833,numeric__Số đã nộp trong năm VND > 7.406.946.297,numeric__Số phải thu cuối năm VND > -,numeric__Số phải trả cuối năm VND > 899.094.667
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,21.967.886.981,146.912.815.320,133.859.888.738,-,35.020.813.563,,21967886981.0,146912815320.0,133859888738.0,,35020813563.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,22.441.096.192,437.637.812.389,409.784.687.352,-,50.294.221.229,,22441096192.0,437637812389.0,409784687352.0,,50294221229.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,550.679.794,3.743.574.154,4.176.556.873,35.468.399,117.697.075,,550679794.0,3743574154.0,4176556873.0,35468399.0,117697075.0
Tổng cộng,Tổng cộng,Tổng cộng,-,45.505.365.098,596.054.540.696,555.228.079.260,35.468.399,86.331.826.534,,45505365098.0,596054540696.0,555228079260.0,35468399.0,86331826534.0
