row_label_raw,row_label_full,Số dư đầu năm,31/12/2021VND > 15.456.433.957,31/12/2020VND > 12.956.433.957,numeric__31/12/2021VND > 15.456.433.957,numeric__31/12/2020VND > 12.956.433.957
Tiền nộp thêm,Tiền nộp thêm,Tiền nộp thêm,2.500.000.000,2.500.000.000,2500000000.0,2500000000.0
Lãi phân bổ,Lãi phân bổ,Lãi phân bổ,-,-,,
Số dư cuối năm,Lãi phân bổ > Số dư cuối năm,Số dư cuối năm,17.956.433.957,15.456.433.957,17956433957.0,15456433957.0
