row_label_raw,row_label_full,col_0,31/12/2021 > Giá gốc VND,31/12/2021 > Giá trị hợp lý VND,31/12/2020 > Giá gốc VND,31/12/2020 > Giá trị hợp lý VND,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Giá trị hợp lý VND,numeric__31/12/2020 > Giá gốc VND,numeric__31/12/2020 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,6.140.319.882.544,6.140.319.882.544,3.737.988.034.551,3.737.988.034.551,6140319882544.0,6140319882544.0,3737988034551.0,3737988034551.0
Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,1.010.969.293.749,1.010.969.293.749,385.351.727.245,385.351.727.245,1010969293749.0,1010969293749.0,385351727245.0,385351727245.0
Tổng cộng,Tổng cộng,Tổng cộng,7.151.289.176.293,7.151.289.176.293,4.123.339.761.796,4.123.339.761.796,7151289176293.0,7151289176293.0,4123339761796.0,4123339761796.0
