row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền VND,Lãi bán chứng khoán năm nay VND,Lãi bán chứng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền VND,numeric__Lãi bán chứng khoán năm nay VND,numeric__Lãi bán chứng khoán năm trước VND
5,5,5,Chứng quyền có bảo đảm,63.831.350,88.682.980.342,73.672.331.000,64.277.669.525,33.012.672.951,,63831350.0,88682980342.0,73672331000.0,64277669525.0,33012672951.0
5,5,5,Đảo hạn chứng quyền CVRE2104,2.500.000,,,8.544.613.827,-,,2500000.0,,,8544613827.0,
5,5,5,Đảo hạn chứng quyền CTCH2102,1.999.900,,,5.652.213.163,-,,1999900.0,,,5652213163.0,
5,5,5,Đảo hạn chứng quyền CVNM2103,2.999.350,,,5.363.027.409,-,,2999350.0,,,5363027409.0,
5,5,5,Đảo hạn chứng quyền CHPG2112,2.960.400,,,5.265.699.646,-,,2960400.0,,,5265699646.0,
5,5,5,Đảo hạn chứng quyền CVNM2104,2.000.000,,,4.438.701.270,-,,2000000.0,,,4438701270.0,
5,5,5,Mua chứng quyền CACB2101,5.075.200,8.101.832.521,7.157.162.000,944.670.521,-,,5075200.0,8101832521.0,7157162000.0,944670521.0,
5,5,5,Mua chứng quyền CFPT2017,144.100,606.409.749,598.727.000,7.682.749,-,,144100.0,606409749.0,598727000.0,7682749.0,
5,5,5,Mua chứng quyền CFPT2101,481.300,2.589.068.338,1.956.970.000,632.098.338,-,,481300.0,2589068338.0,1956970000.0,632098338.0,
5,5,5,Mua chứng quyền CFPT2106,2.926.800,5.392.450.872,4.638.922.000,753.528.872,-,,2926800.0,5392450872.0,4638922000.0,753528872.0,
5,5,5,Mua chứng quyền CHPG2026,327.900,3.112.144.393,2.961.407.000,150.737.393,,,327900.0,3112144393.0,2961407000.0,150737393.0,
5,5,5,Lãi mua một số chứng quyền khác,42.416.400,68.881.074.469,56.359.143.000,32.524.696.337,33.012.672.951,,42416400.0,68881074469.0,56359143000.0,32524696337.0,33012672951.0
6,6,6,Hợp đồng tương lai,-,-,-,-,17.650.680.000,,,,,,17650680000.0
6,6,6,Tổng cộng,878.155.428,86.978.916.589.526,86.696.476.190.765,331.707.418.944,156.881.145.874,,878155428.0,86978916589526.0,86696476190765.0,331707418944.0,156881145874.0
