row_label_raw,row_label_full,col_0,Năm 2021 > Khối lượng giao dịch thực hiện trong năm (đơn vị),Năm 2021 > Giá trị giao dịch thực hiện trong năm (VND),Năm 2020 > Khối lượng giao dịch thực hiện trong năm (đơn vị),Năm 2020 > Giá trị giao dịch thực hiện trong năm (VND),numeric__Năm 2021 > Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Năm 2021 > Giá trị giao dịch thực hiện trong năm (VND),numeric__Năm 2020 > Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Năm 2020 > Giá trị giao dịch thực hiện trong năm (VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,443.618.903,27.801.842.170.000,619.544.290,15.127.551.225.400,443618903.0,27801842170000.0,619544290.0,15127551225400.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,87.942.403,4.117.302.834.000,93.103.150,2.753.656.811.400,87942403.0,4117302834000.0,93103150.0,2753656811400.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,219.460.000,23.243.892.200.000,109.280.000,11.570.387.200.000,219460000.0,23243892200000.0,109280000.0,11570387200000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,136.216.500,440.647.136.000,417.161.140,803.507.214.000,136216500.0,440647136000.0,417161140.0,803507214000.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,23.129.788.849,570.702.258.169.162,10.946.506.031,176.749.886.617.660,23129788849.0,570702258169162.0,10946506031.0,176749886617660.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,22.432.987.349,563.151.959.903.770,10.689.890.991,176.198.811.167.760,22432987349.0,563151959903770.0,10689890991.0,176198811167760.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,45.310.930,5.142.235.409.392,470.000,48.344.550.000,45310930.0,5142235409392.0,470000.0,48344550000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,651.490.570,2.408.062.856.000,256.145.040,502.730.899.900,651490570.0,2408062856000.0,256145040.0,502730899900.0
Tổng cộng,Tổng cộng,Tổng cộng,23.573.407.752,598.504.100.339.162,11.566.050.321,191.877.437.843.060,23573407752.0,598504100339162.0,11566050321.0,191877437843060.0
